row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,confidence_medium,oil_fat,extra virgin olive oil,olive oil,SYNONYM,medium,,,,,,"Per catalog convention, olive oil and extra virgin olive oil are treated as one bottle off the shelf.",extra|virgin,false,
RESIDUE,confidence_medium,oil_fat,extra-virgin olive oil,olive oil,SYNONYM,medium,,,,,,Same as the unhyphenated form: one bottle serves both names.,extra|virgin,false,
RESIDUE,confidence_medium,oil_fat,neutral oil,neutral vegetable oil,SYNONYM,medium,,,,,,"Neutral oils sold for cooking are vegetable-derived (canola, grapeseed, sunflower); the two names buy the same bottle.",vegetable,false,
RESIDUE,confidence_medium,oil_fat,neutral vegetable oil,vegetable oil,SYNONYM,medium,,,,,,"Bottled 'vegetable oil' is by definition the neutral-flavored product, so 'neutral' adds no purchasing distinction.",neutral,false,
RESIDUE,confidence_medium,oil_fat,sesame oil,toasted sesame oil,SUBSUMES,medium,,sesame oil,,,,Bare 'sesame oil' leaves the roast axis open (light or toasted); 'toasted' fixes it. Generic is the first name.,toasted,true,
RESIDUE,confidence_medium,okra,fresh okra,okra,SUBSUMES,medium,,okra,,,,"""Okra"" is bare and unspecified on the preservation axis (fresh, frozen, canned all qualify), while ""fresh okra"" fixes that axis. The generic is the second name.",fresh,true,
RESIDUE,confidence_medium,okra,frozen sliced okra,okra,SUBSUMES,medium,,okra,,,,"""Okra"" is the bare generic; ""frozen sliced okra"" fixes the preservation and cut axes. A demand for plain okra is met by the frozen sliced bag, not the reverse. The generic is the second name.",frozen|sliced,true,
RESIDUE,confidence_medium,pappardelle,dried pappardelle pasta,pappardelle,SUBSUMES,medium,,pappardelle,,,,"""pappardelle"" is the bare, unqualified name and leaves the fresh/dried axis open; ""dried pappardelle pasta"" fixes that axis to the dried boxed product. A shopper needing pappardelle is satisfied by the dried box, but someone needing dried is not satisfied by fresh pappardelle, so the second name is the generic.",dried|pasta,true,
RESIDUE,confidence_medium,paprika,paprika,smoked paprika,DISTINCT,medium,,,,,,"Bare 'paprika' on a US shelf means the plain/sweet ground pepper; smoked paprika (pimentón) is a separate jar with a wholly different flavor. A shopper asking for paprika would not be satisfied by smoked, and vice versa — two purchases.",smoked,true,
RESIDUE,confidence_medium,paprika,paprika,sweet hungarian paprika,SUBSUMES,medium,,paprika,,,,"'Paprika' (i.e. plain sweet paprika) leaves origin unspecified; 'sweet hungarian paprika' fixes the origin axis within that same tier. A demand for paprika is met by sweet Hungarian, but not the reverse.",hungarian|sweet,false,
RESIDUE,confidence_medium,paprika,paprika,sweet paprika,SYNONYM,medium,,,,,,"Unqualified 'paprika' denotes the standard sweet (non-smoked, non-hot) ground paprika — the same jar sold as 'sweet paprika'. One trip, one product.",sweet,false,
RESIDUE,confidence_medium,paprika,sweet hungarian paprika,sweet paprika,SUBSUMES,medium,,sweet paprika,,,,"'Sweet paprika' is unspecified as to origin; 'sweet hungarian paprika' fixes origin. Anyone needing sweet paprika is satisfied by the Hungarian one, but not conversely, so the second name is the specific and the first the generic.",hungarian,false,
RESIDUE,confidence_medium,parmigiano reggiano,finely grated parmigiano-reggiano,freshly grated parmigiano-reggiano,SYNONYM,medium,,,,,,"Both names describe the same purchase — a wedge of parmigiano-reggiano — grated at home. 'Finely' fixes grate texture, 'freshly' fixes timing; neither discards any of the purchase, and both resolve to the same block on the shelf.",finely|freshly,false,
RESIDUE,confidence_medium,pasta_noodle,dried linguine,linguine,SYNONYM,medium,,,,,,"Bare ""linguine"" in a recipe/catalog means the standard dried boxed pasta, which is exactly what ""dried linguine"" names — same shelf product.",dried,true,
RESIDUE,confidence_medium,pasta_noodle,dried rice vermicelli noodles,vermicelli noodles,SUBSUMES,medium,,vermicelli noodles,,,,"""vermicelli noodles"" is the bare generic (could be rice or wheat); ""dried rice vermicelli noodles"" is a specific kind of it. The second name is the generic.",dried|rice,true,
RESIDUE,confidence_medium,pasta_noodle,dried spaghetti,spaghetti,SYNONYM,medium,,,,,,"Bare ""spaghetti"" denotes the standard dried boxed pasta, identical purchase to ""dried spaghetti"".",dried,true,
RESIDUE,confidence_medium,pasta_noodle,dry spaghetti,spaghetti,SYNONYM,medium,,,,,,Same as the dried/spaghetti pair: bare spaghetti is the dry boxed product.,dry,true,
RESIDUE,confidence_medium,pasta_noodle,egg noodles,fresh chow mein egg noodles,DISTINCT,medium,,,,,,"""egg noodles"" names the dried European-style noodle; fresh Chinese chow mein egg noodles are a different refrigerated product requiring a separate purchase.",chow|fresh|mein,true,
RESIDUE,confidence_medium,pasta_noodle,egg noodles,fresh lo mein egg noodles,DISTINCT,medium,,,,,,Same as chow mein case: dried egg noodles and fresh lo mein egg noodles are two different products on two different shelves.,fresh|lo|mein,true,
RESIDUE,confidence_medium,pasta_noodle,fresh chow mein egg noodles,fresh chow mein noodles,SYNONYM,medium,,,,,,Fresh chow mein noodles are by definition egg noodles; both names buy the same refrigerated pack.,egg,false,
RESIDUE,confidence_medium,pasta_noodle,fresh lo mein egg noodles,fresh lo mein noodles,SYNONYM,medium,,,,,,"Fresh lo mein noodles are egg noodles; the two names denote the same product, matching the chow mein pair.",egg,false,
RESIDUE,confidence_low,pasta_noodle,fresh ramen noodles,ramen noodles,SUBSUMES,low,,ramen noodles,,,,"""ramen noodles"" is unqualified and covers fresh, dried and instant; ""fresh ramen noodles"" is one specific form. Second name is the generic, though bare ramen is sometimes read as instant.",fresh,true,
RESIDUE,confidence_medium,pasta_noodle,rice vermicelli noodles,vermicelli noodles,SUBSUMES,medium,,vermicelli noodles,,,,"""vermicelli noodles"" is the bare generic; ""rice vermicelli noodles"" fixes the grain. The second name is the generic.",rice,false,
RESIDUE,confidence_medium,paste tamarind,tamarind paste,tamarind paste (concentrate),SYNONYM,medium,,,,,,"The parenthetical '(concentrate)' reads as a clarifying gloss on the same jar rather than a separate product; a shopper handed either name reaches for the same tub of tamarind paste/concentrate. (Wrinkle: some cuisines distinguish fibrous tamarind pulp from thick concentrate, but as catalog rows these name one purchase.)",concentrate,true,
RESIDUE,confidence_medium,pepper_corn,bell peppers,roasted red bell pepper,DISTINCT,medium,,,,,,"Roasted red bell pepper is a separate prepared/jarred product, not a variety of fresh bell pepper a shopper of fresh peppers already holds.",red|roasted,true,
RESIDUE,confidence_medium,pepper_corn,"black pepper, coarsely ground","black pepper, freshly ground",DISTINCT,medium,,,,,,"""coarsely"" fixes grind size; ""freshly"" fixes freshness/grinding-at-use — different axes, neither contains the other.",coarsely|freshly,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, coarsely ground","black pepper, ground",SUBSUMES,medium,,"black pepper, ground",,,,"""black pepper, ground"" leaves grind size open; coarsely ground is a specific grind.",coarsely,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, coarsely ground",freshly ground black pepper,DISTINCT,medium,,,,,,Grind-size qualifier vs freshness qualifier: different axes.,coarsely|freshly,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, coarsely ground",ground black pepper,SUBSUMES,medium,,ground black pepper,,,,"""ground black pepper"" is unspecified on grind size; coarsely ground is a specific grind.",coarsely,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, freshly ground","black pepper, ground",SUBSUMES,medium,,"black pepper, ground",,,,"""black pepper, ground"" is unspecified on freshness; freshly ground is the specific case.",freshly,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, freshly ground",coarsely ground black pepper,DISTINCT,medium,,,,,,Freshness axis vs grind-size axis; neither covers the other.,coarsely|freshly,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, freshly ground",ground black pepper,SUBSUMES,medium,,ground black pepper,,,,"""ground black pepper"" is the generic; freshly ground is a specific case of it.",freshly,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, ground",coarsely ground black pepper,SUBSUMES,medium,,"black pepper, ground",,,,First name leaves grind size open; coarsely ground fills it.,coarsely,false,
RESIDUE,confidence_medium,pepper_corn,"black pepper, ground",freshly ground black pepper,SUBSUMES,medium,,"black pepper, ground",,,,First name leaves freshness open; freshly ground fills it.,freshly,false,
RESIDUE,confidence_medium,pepper_corn,black pepper,"black pepper, coarsely ground",SUBSUMES,medium,,black pepper,,,,"Bare ""black pepper"" is unspecified on form and grind; coarsely ground is a specific form.",coarsely|ground,true,
RESIDUE,confidence_medium,pepper_corn,black pepper,"black pepper, freshly ground",SUBSUMES,medium,,black pepper,,,,Bare generic vs freshness-qualified specific.,freshly|ground,true,
RESIDUE,confidence_medium,pepper_corn,black pepper,"black pepper, ground",SUBSUMES,medium,,black pepper,,,,"Bare ""black pepper"" covers whole or ground; ""ground"" is the specific form.",ground,true,
RESIDUE,confidence_medium,pepper_corn,black pepper,coarsely cracked black pepper,SUBSUMES,medium,,black pepper,,,,Bare generic vs a specific cracked-coarse form.,coarsely|cracked,false,
RESIDUE,confidence_medium,pepper_corn,black pepper,coarsely ground black pepper,SUBSUMES,medium,,black pepper,,,,Bare generic vs specific grind.,coarsely|ground,true,
RESIDUE,confidence_medium,pepper_corn,black pepper,freshly ground black pepper,SUBSUMES,medium,,black pepper,,,,Bare generic vs freshly ground specific.,freshly|ground,true,
RESIDUE,confidence_medium,pepper_corn,black pepper,ground black pepper,SUBSUMES,medium,,black pepper,,,,Bare generic vs the ground form.,ground,true,
RESIDUE,confidence_medium,pepper_corn,coarsely ground black pepper,freshly ground black pepper,DISTINCT,medium,,,,,,Grind-size axis vs freshness axis; neither contains the other.,coarsely|freshly,false,
RESIDUE,confidence_medium,pepper_corn,coarsely ground black pepper,ground black pepper,SUBSUMES,medium,,ground black pepper,,,,"""ground black pepper"" leaves grind size open; coarsely ground is the specific.",coarsely,false,
RESIDUE,confidence_medium,pepper_corn,crushed red pepper flakes,dried red pepper flakes,SYNONYM,medium,,,,,,Both name the same jar of dried crushed red chile flakes.,crushed|dried,true,
RESIDUE,confidence_medium,pepper_corn,dried red pepper flakes,red pepper flakes,SYNONYM,medium,,,,,,Red pepper flakes are dried by definition; same jar.,dried,true,
RESIDUE,confidence_medium,pepper_corn,freshly ground black pepper,ground black pepper,SUBSUMES,medium,,ground black pepper,,,,"""ground black pepper"" is unspecified on freshness; freshly ground is the specific case.",freshly,false,
RESIDUE,confidence_medium,pepper_corn,ground white pepper,white pepper,SUBSUMES,medium,,white pepper,,,,"Bare ""white pepper"" covers whole or ground; ground is the specific form, so the second name is the generic.",ground,true,
RESIDUE,confidence_medium,pepper_corn,red bell pepper,roasted red bell pepper,DISTINCT,medium,,,,,,"Fresh red pepper vs roasted (typically jarred) red pepper; both qualified, separate purchases.",roasted,true,
RESIDUE,confidence_medium,pepper_corn,roasted red bell pepper,roasted red peppers,SUBSUMES,medium,,roasted red peppers,,,,"""roasted red peppers"" is the broader name; roasted red BELL pepper names a specific variety of it.",bell,false,
RESIDUE,confidence_medium,pepperoni,cup pepperoni slices,pepperoni,SUBSUMES,medium,,pepperoni,,,,"""pepperoni"" is the bare generic (stick, sliced, diced — any form satisfies it), while ""cup pepperoni slices"" names the sliced form specifically (the 'cup' is only a measure, not a distinct product). A shopper needing pepperoni is satisfied by sliced pepperoni; one needing slices is not satisfied by a whole stick without work, so the generic is the second name.",cup|slice,false,
RESIDUE,confidence_medium,pepperoni,pepperoni,pepperoni slices,SUBSUMES,medium,,pepperoni,,,,"Same relation as pair 0, stated in the other order: ""pepperoni"" is unqualified as to form and is met by any pepperoni, including pre-sliced; ""pepperoni slices"" fixes the form axis. First name is the generic.",slice,false,
RESIDUE,confidence_medium,pickle_brine,black olives,sliced black olives,SYNONYM,medium,,,,,,"Slicing is a transforming prep — nothing of the purchase is discarded, the same olives are simply cut. Treated as one product under two names.",sliced,false,
RESIDUE,contradiction_flagged,pickle_brine,capers,capers with brine,SYNONYM,medium,,,,,,Capers are sold packed in brine; the jar labelled 'capers with brine' is the same single purchase as 'capers'.,brine,false,signature [brine] received COMPONENT + SYNONYM — capers ~ capers with brine => SYNONYM; pepperoncini ~ pepperoncini brine => COMPONENT
RESIDUE,confidence_medium,pickle_brine,castelvetrano olives,pitted castelvetrano olives,SUBSUMES,medium,,castelvetrano olives,,,,"'Castelvetrano olives' is unspecified on the pitted/unpitted axis, so pitted castelvetrano olives satisfy it; the reverse does not hold.",pitted,false,
RESIDUE,confidence_medium,pickle_brine,green olives,pimento-stuffed green olives,SUBSUMES,medium,,green olives,,,,"'Green olives' is unqualified on the stuffing axis; pimento-stuffed green olives are one specific kind that satisfies it, but not vice versa.",pimento|stuffed,false,
RESIDUE,confidence_medium,pickle_brine,green olives,pitted green olives,SUBSUMES,medium,,green olives,,,,Bare 'green olives' leaves pitted/unpitted open; pitted green olives are a specific purchasable variant of it.,pitted,false,
RESIDUE,confidence_medium,pickle_brine,kalamata olives,pitted kalamata olives,SUBSUMES,medium,,kalamata olives,,,,'Kalamata olives' is unspecified on the pitting axis; pitted kalamata olives are a specific variant that satisfies the generic demand.,pitted,false,
RESIDUE,contradiction_flagged,pickle_brine,pepperoncini,pepperoncini brine,COMPONENT,high,pepperoncini,,1,cup,true,One jar of pepperoncini supplies both the peppers and the brine; no second purchase needed.,brine,false,signature [brine] received COMPONENT + SYNONYM — capers ~ capers with brine => SYNONYM; pepperoncini ~ pepperoncini brine => COMPONENT
RESIDUE,confidence_low,pickle_brine,pickled ginger,pickled ginger (beni shoga),SUBSUMES,low,,pickled ginger,,,,"Beni shoga is a specific type of pickled ginger; bare 'pickled ginger' is unqualified, though in practice it often defaults to gari, which makes the direction debatable.",beni|shoga,false,
RESIDUE,confidence_medium,pickle_brine,pickled jalapeños,sliced pickled jalapeños,SYNONYM,medium,,,,,,Slicing is a transforming prep with no waste; pickled jalapeños are commonly sold sliced and the same jar serves either name.,sliced,false,
RESIDUE,confidence_medium,plantain,ripe yellow plantains,ripe yellow-black plantains,DISTINCT,medium,,,,,,"Both names are qualified on the same axis (ripeness/peel colour stage), and neither is a bare generic: 'yellow' is the ripe stage while 'yellow-black' is the riper, sweeter stage. Two specifics on one axis are siblings, and a shopper needing the very ripe yellow-black fruit is not satisfied by plain yellow ones (they would have to wait or buy again).",black,false,
RESIDUE,confidence_medium,polenta,coarse-ground polenta,coarse-ground yellow cornmeal (polenta),SYNONYM,medium,,,,,,"Polenta IS coarse-ground yellow cornmeal; the parenthetical simply spells out what the product is. A shopper handed either name buys the same bag. 'Yellow' is the default and effectively universal for polenta, so it adds no purchasing distinction.",cornmeal|yellow,false,
RESIDUE,confidence_medium,polenta,coarse-ground polenta,coarse-ground yellow polenta,SYNONYM,medium,,,,,,"Same bag under two names — coarse-ground polenta is yellow by default, so naming the colour explicitly does not send the shopper to a different product.",yellow,false,
RESIDUE,contradiction_flagged,pork,andouille sausage,andouille smoked sausage,SYNONYM,high,,,,,,Andouille is by definition a smoked sausage; both names buy the same product.,smoked,true,signature [smoked] received SUBSUMES + SYNONYM — andouille sausage ~ andouille smoked sausage => SYNONYM; bacon ~ smoked bacon => SUBSUMES; kielbasa sausage ~ smoked kielbasa sausage => SYNONYM
RESIDUE,confidence_medium,pork,bacon strips,thick-cut bacon strips,SUBSUMES,medium,,bacon strips,,,,"""Bacon strips"" is unspecified on thickness; thick-cut fixes that axis and satisfies a demand for plain bacon strips.",cut|thick,false,
RESIDUE,confidence_medium,pork,bacon,bacon strips,SYNONYM,medium,,,,,,"Bacon is sold in strips/slices; ""bacon strips"" names the same package.",strip,false,
RESIDUE,contradiction_flagged,pork,bacon,smoked bacon,SUBSUMES,medium,,bacon,,,,"Bare ""bacon"" is unspecified on the cure/smoke axis; smoked bacon is a specific kind that satisfies it.",smoked,true,signature [smoked] received SUBSUMES + SYNONYM — andouille sausage ~ andouille smoked sausage => SYNONYM; bacon ~ smoked bacon => SUBSUMES; kielbasa sausage ~ smoked kielbasa sausage => SYNONYM
RESIDUE,confidence_medium,pork,bacon,thick-cut bacon,SUBSUMES,medium,,bacon,,,,"Bare ""bacon"" is unspecified on thickness; thick-cut is a specific kind of bacon.",cut|thick,false,
RESIDUE,confidence_medium,pork,bacon,thick-cut bacon strips,SUBSUMES,medium,,bacon,,,,"Bare ""bacon"" subsumes thick-cut strips; the specific fixes thickness and form.",cut|strip|thick,false,
RESIDUE,confidence_medium,pork,bacon,"thick-cut bacon, cut into lardons",SUBSUMES,medium,,bacon,,,,"Bare ""bacon"" subsumes thick-cut bacon; ""cut into lardons"" is a mere transform that discards nothing.",cut|lardon|thick,false,
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 1 inch thick",bone-in pork rib chops (about 1 inch thick),SUBSUMES,medium,,"bone-in pork chops, about 1 inch thick",,,,"Same thickness, but the first leaves the chop cut open while rib chop fixes it; first is the generic.",rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 1 inch thick","bone-in pork rib chops, about 1-inch thick",SUBSUMES,medium,,"bone-in pork chops, about 1 inch thick",,,,"Same thickness; rib chop is a specific cut of bone-in chop, so the first is generic.",rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 1 inch thick",bone-in thick-cut pork chops,SUBSUMES,medium,,bone-in thick-cut pork chops,,,,"Same axis (thickness): ""thick-cut"" is the broader term and 1-inch is a specific thickness within it, so the second is generic.",cut,false,"signature [cut] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in thick-cut pork chops => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in thick-cut pork chops => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in thick-cut pork chops => DISTINCT | SUBSUMES declares ""bone-in thick-cut pork chops"" generic over ""bone-in pork chops, about 1 inch thick"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 1-inch thick",bone-in pork rib chops (about 1 inch thick),SUBSUMES,medium,,"bone-in pork chops, about 1-inch thick",,,,"Same thickness; rib chop fixes the cut, so the first name is the generic.",rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 1-inch thick","bone-in pork rib chops, about 1-inch thick",SUBSUMES,medium,,"bone-in pork chops, about 1-inch thick",,,,"Same thickness; rib chop is a specific cut, first is generic.",rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 1-inch thick",bone-in thick-cut pork chops,SUBSUMES,medium,,bone-in thick-cut pork chops,,,,"""Thick-cut"" is broader on the thickness axis and 1-inch is a specific value of it; the second is generic.",cut,false,"signature [cut] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in thick-cut pork chops => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in thick-cut pork chops => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in thick-cut pork chops => DISTINCT | SUBSUMES declares ""bone-in thick-cut pork chops"" generic over ""bone-in pork chops, about 1-inch thick"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 3/4-inch thick",bone-in pork rib chops (about 1 inch thick),DISTINCT,high,,,,,,Different thicknesses (3/4-inch vs 1-inch) and different cut specificity.,rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 3/4-inch thick","bone-in pork rib chops, about 1-inch thick",DISTINCT,high,,,,,,Different specified thicknesses; neither satisfies the other.,rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,"bone-in pork chops, about 3/4-inch thick",bone-in thick-cut pork chops,DISTINCT,medium,,,,,,A 3/4-inch chop is not a thick-cut chop; two different purchases.,cut,false,"signature [cut] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in thick-cut pork chops => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in thick-cut pork chops => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in thick-cut pork chops => DISTINCT"
RESIDUE,contradiction_flagged,pork,bone-in pork chops,bone-in pork rib chops,SUBSUMES,high,,bone-in pork chops,,,,Rib chop is a specific cut of bone-in pork chop; first name is generic.,rib,false,"signature [rib] received DISTINCT + SUBSUMES — bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1 inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops (about 1 inch thick) => SUBSUMES; bone-in pork chops, about 1-inch thick ~ bone-in pork rib chops, about 1-inch thick => SUBSUMES; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops (about 1 inch thick) => DISTINCT; bone-in pork chops, about 3/4-inch thick ~ bone-in pork rib chops, about 1-inch thick => DISTINCT; bone-in pork chops ~ bone-in pork rib chops => SUBSUMES"
RESIDUE,contradiction_flagged,pork,bone-in pork rib chops,bone-in pork ribs,DISTINCT,high,,,,,,Rib chops and pork ribs are different cuts requiring separate purchases.,chop,false,signature [chop] received COMPONENT + DISTINCT — bone-in pork rib chops ~ bone-in pork ribs => DISTINCT; boneless pork loin ~ boneless pork loin chops => COMPONENT
RESIDUE,confidence_medium,pork,bone-in pork shoulder,bone-in pork shoulder (boston butt),SUBSUMES,medium,,bone-in pork shoulder,,,,Pork shoulder covers both butt and picnic; boston butt is the specific upper portion.,boston|butt,false,
RESIDUE,contradiction_flagged,pork,boneless pork loin,boneless pork loin chops,COMPONENT,medium,boneless pork loin,,8,each,false,"A whole boneless loin can be cut into loin chops; you buy the roast and slice it, and the roast is consumed doing so.",chop,false,signature [chop] received COMPONENT + DISTINCT — bone-in pork rib chops ~ bone-in pork ribs => DISTINCT; boneless pork loin ~ boneless pork loin chops => COMPONENT
RESIDUE,confidence_medium,pork,boneless pork shoulder,boneless pork shoulder (butt),SUBSUMES,medium,,boneless pork shoulder,,,,"Boneless pork shoulder is the generic; ""(butt)"" specifies the upper portion.",butt,false,
RESIDUE,confidence_medium,pork,bratwurst sausages,fresh bratwurst sausages,SUBSUMES,medium,,bratwurst sausages,,,,"Bratwurst is sold fresh (raw) or pre-cooked; ""fresh"" fixes that axis, bare name is generic.",fresh,true,
RESIDUE,confidence_medium,pork,breakfast pork sausage,bulk pork breakfast sausage,SUBSUMES,medium,,breakfast pork sausage,,,,"Breakfast pork sausage leaves form open; ""bulk"" specifies loose rather than links.",bulk,false,
RESIDUE,confidence_medium,pork,cooked ham,diced ham,SYNONYM,medium,,,,,,Dicing is a transform of cooked ham; nothing of the purchase is discarded.,cooked|diced,true,
RESIDUE,confidence_medium,pork,deli ham,thinly sliced deli ham,SUBSUMES,medium,,deli ham,,,,"Deli ham leaves slice thickness open; ""thinly sliced"" fixes it.",sliced|thinly,false,
RESIDUE,confidence_medium,pork,italian pork sausage,italian sausage,SUBSUMES,medium,,italian sausage,,,,"""Italian sausage"" leaves the meat open (pork, chicken, turkey); pork specifies it. Second is generic.",pork,false,
RESIDUE,confidence_medium,pork,italian pork sausage,mild italian pork sausage links,SUBSUMES,medium,,italian pork sausage,,,,First is unspecified on both heat and form; the second fixes both and satisfies the first.,link|mild,false,
RESIDUE,confidence_medium,pork,italian sausage,italian-style chicken sausage links,DISTINCT,medium,,,,,,Italian sausage in this catalog is a pork product; Italian-style chicken sausage is a separate purchase.,chicken|link|style,false,
RESIDUE,confidence_medium,pork,kielbasa (smoked polish sausage),smoked kielbasa sausage,SYNONYM,medium,,,,,,Kielbasa sold in US groceries is smoked; both names buy the same ring.,polish,false,
