ingredientId,ingredientName,decision,gramsPerCup,gramsPerEach,fdcId,usdaDescription,note
a53f3776-12cc-4f06-9197-72045a4a8974,red wine vinegar,USDA_DERIVED,239,,172240,"Vinegar, red wine",
efe35246-a7da-4c40-9cc1-c93695476c66,refried beans,MISS,,,169032,"ON THE BORDER, refried beans","form mismatch: ON THE BORDER, refried beans"
f31c4939-6013-4df5-8e06-1b36e5861c89,reserved birria braising liquid,MISS,,,,,no curated + no usda match
707fd479-e88c-4c9a-bacc-6534e752bbc1,ribeye steak,MISS,,,168612,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, raw","form mismatch: Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, raw"
b7849e78-e861-42d4-9d03-eb24d0bf17a3,rice noodles,CURATED,,,,,curated
4a9b0a75-d018-4d02-b074-d4319732ce29,rigatoni,MISS,,,169736,"Pasta, dry, enriched","form mismatch: Pasta, dry, enriched"
d9af62f2-48e4-4d54-96fa-e8bf6a1d9d0d,rigatoni pasta,MISS,,,,,no curated + no usda match
31e982f4-8f28-47ea-ab32-e2b433b26706,ripe avocado,USDA_DERIVED,230,,171705,"Avocados, raw, all commercial varieties",
df7abb81-1650-4c92-a27b-cd70573bedba,ripe roma tomatoes,MISS,,,,,no curated + no usda match
04adaa9b-344f-4809-b4ba-5a6154d09894,roasted cashews,MISS,,,169421,"Nuts, cashew nuts, dry roasted, with salt added","form mismatch: Nuts, cashew nuts, dry roasted, with salt added"
2dee1a9b-2fe0-4b8c-97ae-f5d91c0d7147,roma tomato,USDA_DERIVED,180,123,170457,"Tomatoes, red, ripe, raw, year round average",
d74cded9-dcfe-43ab-81bf-a8e76e27c614,roma tomatoes,USDA_DERIVED,180,123,170457,"Tomatoes, red, ripe, raw, year round average",
9649a5b2-adf3-4512-a47c-e2d71d0506bb,romaine lettuce,USDA_DERIVED,47,,169247,"Lettuce, cos or romaine, raw",
1ef69009-d3e1-4153-b139-21ca6a6b6802,romaine lettuce heart,MISS,,,,,no curated + no usda match
ee0e193d-4a2d-40c4-95d1-cff2a4435000,romaine lettuce hearts,USDA_DERIVED,47,,169247,"Lettuce, cos or romaine, raw",
0ee25c3c-57ea-4036-a6d2-0c9a600a684b,rotisserie chicken,MISS,,,171123,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat and skin, cooked",no cup/each portion
4e39013e-7876-448b-a353-15b31768a738,russet potato,USDA_DERIVED,,173,170030,"Potatoes, Russet, flesh and skin, baked",
f533213a-0121-485e-b6b8-5113a67f1c68,russet potatoes,USDA_DERIVED,150,213,170027,"Potatoes, russet, flesh and skin, raw (Includes foods for USDA's Food Distribution Program)",
c9f183d1-3903-4762-93e3-f078f16c23ac,salmon fillet,MISS,,,173688,"Fish, salmon, chinook, raw","form mismatch: Fish, salmon, chinook, raw"
688eb228-2b7c-4b8c-9060-576b59694342,salmon fillets,CURATED,,,,,curated
054bd1a9-f24a-4a99-a426-3ed38cfae803,"salmon fillets, skin-on",MISS,,,173688,"Fish, salmon, chinook, raw","form mismatch: Fish, salmon, chinook, raw"
31f66ba4-af40-4905-bd20-530f34c4b814,salsa,CURATED,,,,,curated
127c5e26-bd95-4dff-affe-3e8d60cf62ec,salsa roja,MISS,,,174524,"Sauce, salsa, ready-to-serve","form mismatch: Sauce, salsa, ready-to-serve"
f1972e25-d68b-4a84-ab6e-5be354e9cc44,salsa verde,MISS,,,171824,"Sauce, salsa, verde, ready-to-serve","form mismatch: Sauce, salsa, verde, ready-to-serve"
fd091fd2-b2e4-410d-9587-fbe273baa7b6,salt,CURATED,,,,,curated
81bd24d2-cc8b-40ad-aa6a-faa62d90fb55,san marzano crushed tomatoes,MISS,,,,,no curated + no usda match
9cb2d59e-e9b7-4c4a-9876-169007cb9e9a,san marzano tomatoes,MISS,,,170051,"Tomatoes, red, ripe, canned, packed in tomato juice","form mismatch: Tomatoes, red, ripe, canned, packed in tomato juice"
435f10c6-1d62-4cf3-a656-153d392ab3fd,san marzano whole peeled tomatoes,MISS,,,170051,"Tomatoes, red, ripe, canned, packed in tomato juice","form mismatch: Tomatoes, red, ripe, canned, packed in tomato juice"
8e7dc0de-9696-4acc-b89f-eae12edffe67,sandwich bread,MISS,,,167532,"Bread, white wheat",no cup/each portion
4aa0bf43-16c0-4086-b2f3-c8bbff0085f5,scallion,MISS,,,170005,"Onions, spring or scallions (includes tops and bulb), raw","form mismatch: Onions, spring or scallions (includes tops and bulb), raw"
16cb2019-31e3-44d8-9b18-2956387e7dab,scallions,CURATED,,,,,curated
ff6e0219-928b-438b-9813-c90ac99f6528,seedless watermelon,MISS,,,,,no curated + no usda match
e85481ea-01c9-4b7a-991d-8975286dcf9b,sesame oil,USDA_DERIVED,218,,171016,"Oil, sesame, salad or cooking",
019aac74-201a-4b00-9ed1-18180dacc1b6,sesame seeds,MISS,,,170150,"Seeds, sesame seeds, whole, dried","form mismatch: Seeds, sesame seeds, whole, dried"
1a8d88c4-b9c0-437b-9b60-03e9a4c8c4b2,shallot,MISS,,,170499,"Shallots, raw",no cup/each portion
0a7b4c4a-eef9-48ee-8511-246e2dda9eac,sharp cheddar,MISS,,,170899,"Cheese, cheddar, sharp, sliced","form mismatch: Cheese, cheddar, sharp, sliced"
a6d28768-dd9a-470b-80f4-d1ece5b3e000,sharp cheddar cheese,MISS,,,170899,"Cheese, cheddar, sharp, sliced",no cup/each portion
59eed004-2bb0-4936-b3fc-10f160a52ad9,shaved parmesan cheese,MISS,,,173431,"Cheese, parmesan, shredded",no cup/each portion
b2eada15-8367-4f8e-a742-2fa7f2b7decd,shaved parmigiano-reggiano,MISS,,,,,no curated + no usda match
fcd17d35-939f-4d1e-ab40-c67718689b01,shiitake mushrooms,MISS,,,168436,"Mushrooms, shiitake, dried","form mismatch: Mushrooms, shiitake, dried"
49b8047b-d6ff-4743-8c69-536a7dff86ff,shredded carrot,MISS,,,,,no curated + no usda match
c43dc8b1-e89d-45be-9750-b058be8fc8ae,shredded cheddar cheese,USDA_DERIVED,244,,173414,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",
528c0eda-2b60-4585-9ecd-944835b94679,shredded coleslaw mix,MISS,,,,,no curated + no usda match
545deb7d-0a7d-468f-8740-d2648c61d9a7,shredded green cabbage,MISS,,,,,no curated + no usda match
f23e6a07-a315-423f-ba32-423830672a32,shredded iceberg lettuce,USDA_DERIVED,57,539,169248,"Lettuce, iceberg (includes crisphead types), raw",
86b2a7d7-9948-4fed-b3ef-0b9db7b5906b,shredded low-moisture mozzarella,MISS,,,170900,"Cheese, mozzarella, low moisture, part-skim, shredded","form mismatch: Cheese, mozzarella, low moisture, part-skim, shredded"
6ff7c7ab-c7fd-424c-b187-ed7c02e28428,shredded mexican blend cheese,USDA_DERIVED,112,,171288,"Cheese, Mexican blend",
49cf59be-946e-4c1e-93c0-a826869319b8,shredded mexican cheese blend,USDA_DERIVED,112,,171288,"Cheese, Mexican blend",
3c093b24-205a-4188-9465-28360df79385,shredded monterey jack cheese,MISS,,,,,no curated + no usda match
971a225b-6392-44ac-b001-42c0bb54fb9e,shredded mozzarella cheese,USDA_DERIVED,86,,170900,"Cheese, mozzarella, low moisture, part-skim, shredded",
f3b3f9a3-fd48-4c51-a2c6-ccfccc2d74c3,shredded romaine lettuce,USDA_DERIVED,47,,169247,"Lettuce, cos or romaine, raw",
a2cbf347-ca67-4cb8-a14e-d97498f1c777,shredded rotisserie chicken,MISS,,,,,no curated + no usda match
73d4f868-c209-4918-b54b-3a11441c46c3,shredded sharp cheddar cheese,MISS,,,170899,"Cheese, cheddar, sharp, sliced",no cup/each portion
a4a4313e-9c2c-4312-88cf-d6d4afbaa90f,shredded whole-milk mozzarella,MISS,,,170845,"Cheese, mozzarella, whole milk","form mismatch: Cheese, mozzarella, whole milk"
473ef450-5398-4263-8c0c-206a998f1d4d,shrimp,CURATED,,,,,curated
4719c3bd-db21-4119-9cee-473393605ffa,sirloin steak,MISS,,,167673,"DENNY'S, top sirloin steak","form mismatch: DENNY'S, top sirloin steak"
5061c4fe-a936-4c8f-9d04-9a530442ee3f,skirt steak,MISS,,,172159,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw","form mismatch: Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw"
8a1ea1fd-01a7-4fbd-84a5-f538387cbab6,sliced almonds,MISS,,,170567,"Nuts, almonds","form mismatch: Nuts, almonds"
d671bbd6-638d-40ce-bb5d-77518b2fce0b,sliced black olives,MISS,,,,,no curated + no usda match
e00a8d80-5560-4f8b-a533-174421371a1d,sliced jalapeño,MISS,,,,,no curated + no usda match
9729ffd4-cf4f-4a3f-9724-0d7775236111,small corn tortilla,MISS,,,169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",no cup/each portion
cf7ba28e-f755-4cfc-8ce3-b67ae8b868c3,small corn tortillas,MISS,,,169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",no cup/each portion
d8ed1a6a-c402-47d6-9942-516238dc8e51,small flour tortilla,MISS,,,175082,"Mission Foods, Mission Flour Tortillas, Soft Taco, 8 inch","form mismatch: Mission Foods, Mission Flour Tortillas, Soft Taco, 8 inch"
2c57eadf-7a3d-4be1-bc07-71659b32af88,small flour tortillas,USDA_DERIVED,,30,175037,"Tortillas, ready-to-bake or -fry, flour, refrigerated",
b7b0cdde-e043-45fd-9142-6488374a6b61,small potato,USDA_DERIVED,150,213,170026,"Potatoes, flesh and skin, raw",
f2d62b05-9acf-4c8f-887c-bd2764444710,smoked chicken breast,MISS,,,,,no curated + no usda match
6e4409ac-84d5-4cda-845b-234b219a9194,smoked paprika,MISS,,,171329,"Spices, paprika","form mismatch: Spices, paprika"
1a972d92-8735-4aa7-8f0e-a2364a0e0b7f,smoked sausage,MISS,,,174584,"Sausage, smoked link sausage, pork",no cup/each portion
732102e1-f100-4747-8f8d-aa4bc83bf06b,snap peas,USDA_DERIVED,63,,170010,"Peas, edible-podded, raw",
19d42432-04c6-4fee-a565-35ab93824c63,soft dinner roll,MISS,,,167590,"Andrea's, Gluten Free Soft Dinner Roll","form mismatch: Andrea's, Gluten Free Soft Dinner Roll"
01689966-95b5-4f03-976a-d148d347db5f,sour cream,CURATED,,,,,curated
09d86025-4ff6-47a7-b95d-c63c35614681,sourdough boule,MISS,,,172675,"Bread, french or vienna (includes sourdough)","form mismatch: Bread, french or vienna (includes sourdough)"
3b0c1569-7b00-4e7b-bec9-4acc6ef9dc57,"sourdough bread, sliced",MISS,,,172675,"Bread, french or vienna (includes sourdough)",no cup/each portion
3097daa0-ba99-49a2-9346-e1ea97f86de8,soy sauce,MISS,,,174278,Soy sauce made from soy (tamari),no cup/each portion
0a3b1c67-3ba5-4b3c-b180-be4b2cdc0fd1,spaghetti,CURATED,,,,,curated
29c60410-87e6-44c5-a10c-bc21d7469b11,spiced & diced green chiles,MISS,,,,,no curated + no usda match
800a4e76-6b4a-4d4f-82de-74d46f8b970d,st. louis-style pork ribs,MISS,,,,,no curated + no usda match
60531bfb-6686-44dc-87d4-b80f29093e72,store-bought naan,MISS,,,171845,"Bread, naan, plain, commercially prepared, refrigerated","form mismatch: Bread, naan, plain, commercially prepared, refrigerated"
cef4f185-2aa4-44bd-874b-5e5a556c434d,strawberries,USDA_DERIVED,232,12,167762,"Strawberries, raw",
2d2a1ebd-f7d0-4de3-afd6-a3d2de52a47c,strawberry,USDA_DERIVED,232,12,167762,"Strawberries, raw",
97cfece8-f2a4-4c18-86e6-c8402ea90420,sugar,CURATED,,,,,curated
fe5c3b8a-9a55-4d53-a9a4-c6945b54cdb2,sun-dried tomatoes in oil,USDA_DERIVED,110,,169384,"Tomatoes, sun-dried, packed in oil, drained",
12537a76-4c10-45dd-b629-5bab5acba2da,sweet corn,USDA_DERIVED,154,90,168538,"Corn, sweet, white, raw",
9c6fc8d9-b44a-4c53-833a-0bd94763e39d,sweet pickle relish,USDA_DERIVED,245,,168561,"Pickle relish, sweet",
c538d854-f369-4e0c-baf8-7839f2782c4a,sweet potato,MISS,,,168482,"Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)","denylist (wrong food/state): Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)"
c6669ccf-e4bd-4dbb-9b58-653e38aad6b6,sweet relish,USDA_DERIVED,245,,168561,"Pickle relish, sweet",
929e2132-88e2-437d-9ccb-06656cbbf2b4,swiss cheese,USDA_DERIVED,244,,171251,"Cheese, swiss",
5c2604b4-2b33-4955-a12a-b81469c3d3bd,taco seasoning,CURATED,,,,,curated
b8058f00-20ce-4ef5-a0fb-16372dec23c0,taco shells,CURATED,,,,,curated
cf8b8e57-7275-4ffd-8a08-c173691668a6,tahini,CURATED,,,,,curated
db5d024f-450c-4aa3-88ff-1e60f18dba82,tamarind paste,CURATED,,,,,curated
9126e99a-8317-405a-b7ca-623803e35bbb,teriyaki sauce,USDA_DERIVED,288,,171167,"Sauce, teriyaki, ready-to-serve",
552d8378-5198-4e53-8fd5-c26c1e1a3fbb,thai basil,MISS,,,,,no curated + no usda match
15a6bcdc-e79e-46ac-b9bc-38dd09129dca,thick-cut bacon,MISS,,,,,no curated + no usda match
722a1617-4b36-4911-98a0-50e42446b3b9,thick-cut white sandwich bread,USDA_DERIVED,35,30,174924,"Bread, white, commercially prepared (includes soft bread crumbs)",
56383d18-4421-4893-8dd7-be0f9ce50b7f,tikka masala paste,CURATED,,,,,curated
179fa1cb-bbe4-4293-8faa-360a423b03d1,toasted sesame oil,USDA_DERIVED,218,,171016,"Oil, sesame, salad or cooking",
c0ca48bb-8a09-428f-98a7-b26b23bae281,toasted sesame seeds,MISS,,,170151,"Seeds, sesame seeds, whole, roasted and toasted",no cup/each portion
1237e572-952f-4b11-b765-50880aa67dc8,tomato,CURATED,,,,,curated
9d9f5824-625e-43b8-b6e0-a97d8e1a262d,tomato paste,USDA_DERIVED,264,,170459,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)",
69982c27-e9e2-42fa-8602-f287a3d0e85e,tomato sauce,USDA_DERIVED,244,,170463,"Tomato products, canned, sauce, with tomato tidbits",
4a9e7eb5-4a1b-4c63-b31c-1b04b4d95d44,tomatoes,USDA_DERIVED,180,123,170457,"Tomatoes, red, ripe, raw, year round average",
c67fae8f-a753-4607-898d-511b3d826b17,tortilla chips,MISS,,,167559,"Snacks, tortilla chips, nacho cheese","form mismatch: Snacks, tortilla chips, nacho cheese"
edeffc3b-ec52-463c-80e0-c996aedce9e5,unsalted butter,USDA_DERIVED,227,,173430,"Butter, without salt",
f352003c-7645-4104-a5cf-1b2e8272d949,vanilla ice cream,USDA_DERIVED,66,,167575,"Ice creams, vanilla",
1de9bb8d-747b-4ad7-9e78-dacdccfd9b81,vegetable broth,CURATED,,,,,curated
c79df015-203b-4736-b591-96fac80b8314,vegetable oil,CURATED,,,,,curated
c9d32a62-2484-4e14-b718-5442903b305f,warm water,MISS,,,,,no curated + no usda match
0950e8ee-4506-49b9-a1c1-fee0a256c30d,water,CURATED,,,,,curated
71197561-9e61-4730-b769-1b0d2ef28f15,white basmati rice,USDA_DERIVED,185,,168877,"Rice, white, long-grain, regular, raw, enriched",
fa764309-73b4-4497-9c21-799022cbe6b3,white onion,MISS,,,1104962,"Onions, white, raw",no cup/each portion
2a6267fa-0479-4947-81fd-08e4813db840,white sandwich bread,USDA_DERIVED,35,30,174924,"Bread, white, commercially prepared (includes soft bread crumbs)",
ca5403ee-fdf5-4497-bb56-9f831cd49acf,white vinegar,USDA_DERIVED,238,,172237,"Vinegar, distilled",
6eb317aa-fc54-44a6-bfae-edc5c12784c5,white wine,MISS,,,174837,"Alcoholic beverage, wine, table, white","form mismatch: Alcoholic beverage, wine, table, white"
3fc51764-36ed-4ce1-82fb-b254bbca36bb,white wine vinegar,MISS,,,,,no curated + no usda match
3d3316ac-1005-47dd-a667-cbf79be788c1,whole black peppercorns,MISS,,,,,no curated + no usda match
01970db2-fbfb-4e98-9297-f5fbe32e9be5,whole chicken,MISS,,,171447,"Chicken, broilers or fryers, meat and skin, raw",no cup/each portion
5222b8a3-af31-4469-afc5-b9995dd19ac8,whole grain croutons,MISS,,,,,no curated + no usda match
23a22e8c-0cfa-4239-9429-09095b453b7e,whole grain mustard,MISS,,,,,no curated + no usda match
d10747ca-9444-4fcc-bdd1-5153c4f9aa48,whole milk,USDA_DERIVED,244,,171265,"Milk, whole, 3.25% milkfat, with added vitamin D",
b4f50ccf-b7e1-4a12-a3b6-90f11fbe8007,whole milk ricotta cheese,USDA_DERIVED,248,,170851,"Cheese, ricotta, whole milk",
1180f321-0176-43e1-be93-c067b4d7847a,whole nutmeg,MISS,,,171326,"Spices, nutmeg, ground","form mismatch: Spices, nutmeg, ground"
11bd8ab0-59b3-4c6c-8373-454d6a808140,whole-grain mustard,MISS,,,,,no curated + no usda match
26f9cf2a-5548-471a-ade9-2e1a5255a09d,whole-milk ricotta,MISS,,,170851,"Cheese, ricotta, whole milk","form mismatch: Cheese, ricotta, whole milk"
782b0eea-bbfd-4ea6-a3d2-1bafed231244,whole-milk ricotta cheese,USDA_DERIVED,248,,170851,"Cheese, ricotta, whole milk",
db7189e4-bb7e-414c-9596-48d863f43bea,wide egg noodle,USDA_DERIVED,38,,169731,"Noodles, egg, dry, enriched",
32d5e6a9-d0a1-4f98-afb9-e298d542161b,wide egg noodles,USDA_DERIVED,38,,169731,"Noodles, egg, dry, enriched",
7a30edab-2b3d-4204-86a7-f98b3f9f2ff9,wild rice,MISS,,,169726,"Wild rice, raw","denylist (wrong food/state): Wild rice, raw"
d4273123-63d2-42e5-96fe-86af868d36f0,wood smoking chips,MISS,,,,,no curated + no usda match
92080c2d-aae6-4abf-bcdc-49b9f928138a,wooden or metal skewers,MISS,,,,,no curated + no usda match
0b887e03-135c-4881-b348-c606105b3e87,worcestershire sauce,USDA_DERIVED,275,,171610,"Sauce, worcestershire",
75307f60-f5fc-40ae-97e6-1e713c5b2abf,yellow bell pepper,USDA_DERIVED,,186,169383,"Peppers, sweet, yellow, raw",
8c3bcce7-36c0-449e-89bb-57f62f5e2802,yellow cornmeal,MISS,,,168039,"Cornmeal, yellow (Navajo)",no cup/each portion
b1cce1aa-0acd-4dc8-8bbb-08e698bd5aca,yellow mustard,USDA_DERIVED,249,,172234,"Mustard, prepared, yellow",
d948945b-f4fc-4eb6-bb46-ccb9ae721b16,yellow on-yon,MISS,,,790646,"Onions, yellow, raw","form mismatch: Onions, yellow, raw"
34744d96-c0b0-4e57-a118-06b41523a02c,yellow onion,CURATED,,,,,curated
4908fa30-9551-4369-809b-bf5a8d7fbaa1,"yellow onion, diced",USDA_DERIVED,160,14,170000,"Onions, raw",
dfef6d3a-64a5-47aa-82f5-64fa45447a5b,yellow pooping onion,MISS,,,790646,"Onions, yellow, raw",no cup/each portion
bd6c6905-10e9-4cd4-b096-13e0e25342c9,yellow potato,USDA_DERIVED,150,213,170026,"Potatoes, flesh and skin, raw",
2cf2cfbb-72f0-408e-ae29-43fb0690bd55,yukon gold potato,MISS,,,,,no curated + no usda match
9afe5db6-2869-4cd3-8650-3604f97b5b29,yukon gold potatoes,USDA_DERIVED,150,213,170026,"Potatoes, flesh and skin, raw",
765b6707-2b6f-4323-8596-28becc01d10a,"yukon gold potatoes, cut into chunks",USDA_DERIVED,150,213,170026,"Potatoes, flesh and skin, raw",
54aaeb6d-451e-46f0-9929-aeaca6d967d7,ziti pasta,MISS,,,,,no curated + no usda match
259d8f7b-86b0-4960-9d30-d75700868a11,zucchini,MISS,,,168565,"Squash, zucchini, baby, raw","form mismatch: Squash, zucchini, baby, raw"
