row_kind,reason,family,name_a,name_b,label,confidence,base_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail,hans_verdict,hans_notes
RESIDUE,contradiction_flagged,tomato,canned whole san marzano tomatoes,san marzano tomatoes,SYNONYM,medium,,,,,'San Marzano tomatoes' in recipes denotes the canned whole product; same purchase.,canned|whole,true,signature [canned|whole] received DISTINCT + SYNONYM — canned san marzano whole tomatoes ~ san marzano tomatoes => SYNONYM; canned whole san marzano tomatoes ~ san marzano tomatoes => SYNONYM; tomato ~ whole canned tomatoes => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,canned whole san marzano tomatoes,whole canned tomatoes,SYNONYM,medium,,,,,"Same can of whole canned tomatoes, one naming the variety.",marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,confidence_medium,tomato,cherry tomatoes,tomato,DISTINCT,medium,,,,,Cherry tomatoes are a separate pint-packed product from a standard slicing tomato; needing one you cannot use the other.,cherry,false,,,
RESIDUE,contradiction_flagged,tomato,crushed canned tomatoes,tomato,DISTINCT,high,,,,,Canned crushed tomato product versus the fresh whole fruit; a second purchase is required either direction.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ san marzano tomatoes => SYNONYM; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => DISTINCT; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,crushed canned tomatoes,whole canned tomatoes,DISTINCT,high,,,,,Two different cans: crushed versus whole. Same rule as diced versus whole peeled.,crushed|whole,true,"crushed canned tomatoes ~ whole canned tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed canned tomatoes,whole peeled tomatoes,DISTINCT,high,,,,,Crushed can versus whole peeled can are distinct SKUs.,canned|crushed|peeled|whole,true,"crushed canned tomatoes ~ whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,crushed tomatoes,DISTINCT,medium,,,,,San Marzano is a specific varietal product sold as its own can; plain crushed tomatoes are a different purchase.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | crushed san marzano tomatoes ~ crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,san marzano tomatoes,DISTINCT,medium,,,,,Bare 'san marzano tomatoes' denotes the whole/plain product; a shopper needing crushed would have to buy the crushed can.,crushed,true,"crushed san marzano tomatoes ~ san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase | same base, prep difference, received DISTINCT + SYNONYM — crushed san marzano tomatoes ~ san marzano tomatoes [crushed] => DISTINCT; san marzano crushed tomatoes ~ san marzano tomatoes [crushed] => DISTINCT; san marzano tomatoes ~ whole san marzano tomatoes [whole] => SYNONYM",,
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed can versus whole peeled can are two different SKUs.,crushed|peeled|whole,true,"crushed san marzano tomatoes ~ san marzano whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,whole peeled san marzano tomatoes,DISTINCT,high,,,,,Crushed versus whole peeled San Marzano are different cans.,crushed|peeled|whole,true,"crushed san marzano tomatoes ~ whole peeled san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed san marzano tomatoes,whole san marzano tomatoes,DISTINCT,high,,,,,Crushed versus whole San Marzano are different cans.,crushed|whole,true,"crushed san marzano tomatoes ~ whole san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,"crushed tomatoes, canned",tomato,DISTINCT,high,,,,,Canned crushed product versus fresh whole tomato; second purchase required.,canned|crushed,true,"signature [canned|crushed] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ san marzano tomatoes => SYNONYM; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => DISTINCT; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,"crushed tomatoes, canned",whole canned tomatoes,DISTINCT,high,,,,,Crushed can versus whole can are two different cans.,crushed|whole,true,"crushed tomatoes, canned ~ whole canned tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,"crushed tomatoes, canned",whole peeled tomatoes,DISTINCT,high,,,,,Crushed can versus whole peeled can are two different cans.,canned|crushed|peeled|whole,true,"crushed tomatoes, canned ~ whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed tomatoes,san marzano crushed tomatoes,DISTINCT,medium,,,,,San Marzano crushed is a distinct varietal can from generic crushed tomatoes.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | crushed tomatoes ~ san marzano crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed tomatoes,tomato,DISTINCT,high,,,,,Canned crushed product versus the fresh fruit.,crushed,true,"same base, prep difference, received DISTINCT + SYNONYM — crushed tomatoes ~ tomato [crushed] => DISTINCT; diced tomatoes ~ tomato [diced] => DISTINCT; fresh tomatoes ~ tomato [fresh] => SYNONYM",,
RESIDUE,contradiction_flagged,tomato,crushed tomatoes,whole canned tomatoes,DISTINCT,high,,,,,Crushed can versus whole can are two different cans.,canned|crushed|whole,true,"crushed tomatoes ~ whole canned tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,crushed tomatoes,whole peeled tomatoes,DISTINCT,high,,,,,Crushed can versus whole peeled can are two different cans.,crushed|peeled|whole,true,"crushed tomatoes ~ whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,diced tomatoes,tomato,DISTINCT,high,,,,,"Canned diced tomatoes vs fresh tomato: different aisles, different products.",diced,false,"same base, prep difference, received DISTINCT + SYNONYM — crushed tomatoes ~ tomato [crushed] => DISTINCT; diced tomatoes ~ tomato [diced] => DISTINCT; fresh tomatoes ~ tomato [fresh] => SYNONYM",,
RESIDUE,confidence_medium,tomato,"fresh tomatoes, roughly chopped",ripe tomato,SYNONYM,medium,,,,,"Both are generic fresh tomatoes; chopping and ripeness are recipe-side descriptors, same purchase.",chopped|fresh|ripe|roughly,true,,,
RESIDUE,confidence_medium,tomato,"fresh tomatoes, roughly chopped",tomato,SYNONYM,medium,,,,,Generic fresh tomato with a prep instruction attached; one trip to the shelf.,chopped|fresh|roughly,true,,,
RESIDUE,confidence_medium,tomato,fresh tomatoes,"fresh tomatoes, roughly chopped",SYNONYM,medium,,,,,"Same product; 'roughly chopped' is knife work by the cook, not a different item.",chopped|roughly,false,,,
RESIDUE,contradiction_flagged,tomato,fresh tomatoes,tomato,SYNONYM,high,,,,,Generic fresh tomato under two names.,fresh,true,"same base, prep difference, received DISTINCT + SYNONYM — crushed tomatoes ~ tomato [crushed] => DISTINCT; diced tomatoes ~ tomato [diced] => DISTINCT; fresh tomatoes ~ tomato [fresh] => SYNONYM",,
RESIDUE,confidence_medium,tomato,heirloom tomato,tomato,DISTINCT,medium,,,,,"Heirloom is a specific varietal purchase, like red vs yellow onion, not the generic tomato.",heirloom,false,,,
RESIDUE,confidence_medium,tomato,plum tomatoes,tomato,DISTINCT,medium,,,,,Plum/paste tomatoes are a distinct varietal purchase from a generic tomato.,plum,false,,,
RESIDUE,contradiction_flagged,tomato,ripe beefsteak tomatoes,ripe tomato,DISTINCT,medium,,,,,Beefsteak is a specific variety; a generic ripe tomato is not necessarily it.,beefsteak,false,"signature [beefsteak] received DISTINCT + SYNONYM — beefsteak tomato ~ tomato => SYNONYM; ripe beefsteak tomatoes ~ ripe tomato => DISTINCT | ripe beefsteak tomatoes ~ ripe tomato labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,ripe beefsteak tomatoes,tomato,DISTINCT,medium,,,,,Named variety vs generic tomato: separate produce selection.,beefsteak|ripe,false,"ripe beefsteak tomatoes ~ tomato labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,confidence_medium,tomato,ripe roma tomatoes,ripe tomato,DISTINCT,medium,,,,,Roma is a specific variety; generic ripe tomato is a different pick.,roma,false,,,
RESIDUE,confidence_medium,tomato,ripe roma tomatoes,"roma tomatoes, halved",SYNONYM,medium,,,,,Same purchase; halving is prep done by the cook.,halved|ripe,false,,,
RESIDUE,confidence_medium,tomato,ripe roma tomatoes,"roma tomatoes, roughly chopped",SYNONYM,medium,,,,,Same purchase; chopping is prep done by the cook.,chopped|ripe|roughly,false,,,
RESIDUE,confidence_medium,tomato,ripe roma tomatoes,tomato,DISTINCT,medium,,,,,Named roma variety vs generic tomato.,ripe|roma,false,,,
RESIDUE,confidence_medium,tomato,"roma tomatoes, halved","roma tomatoes, roughly chopped",SYNONYM,medium,,,,,"Same roma tomatoes, two different knife instructions.",chopped|halved|roughly,false,,,
RESIDUE,confidence_medium,tomato,"roma tomatoes, halved",tomato,DISTINCT,medium,,,,,Roma variety vs generic tomato; prep note does not change that.,halved|roma,false,,,
RESIDUE,confidence_medium,tomato,"roma tomatoes, roughly chopped",tomato,DISTINCT,medium,,,,,Roma variety vs generic tomato; prep note does not change that.,chopped|roma|roughly,false,,,
RESIDUE,confidence_medium,tomato,roma tomatoes,"roma tomatoes, halved",SYNONYM,medium,,,,,Same purchase; halving is cook-side prep.,halved,false,,,
RESIDUE,confidence_medium,tomato,roma tomatoes,"roma tomatoes, roughly chopped",SYNONYM,medium,,,,,Same purchase; chopping is cook-side prep.,chopped|roughly,false,,,
RESIDUE,confidence_medium,tomato,roma tomatoes,tomato,DISTINCT,medium,,,,,Roma is a specific variety purchase distinct from generic tomato.,roma,false,,,
RESIDUE,contradiction_flagged,tomato,san marzano crushed tomatoes,san marzano tomatoes,DISTINCT,medium,,,,,"Crushed San Marzano is its own can, separate from whole San Marzano tomatoes.",crushed,true,"san marzano crushed tomatoes ~ san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase | same base, prep difference, received DISTINCT + SYNONYM — crushed san marzano tomatoes ~ san marzano tomatoes [crushed] => DISTINCT; san marzano crushed tomatoes ~ san marzano tomatoes [crushed] => DISTINCT; san marzano tomatoes ~ whole san marzano tomatoes [whole] => SYNONYM",,
RESIDUE,contradiction_flagged,tomato,san marzano crushed tomatoes,san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed and whole peeled are two different cans; a shopper with one must buy the other.,crushed|peeled|whole,true,"san marzano crushed tomatoes ~ san marzano whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,san marzano crushed tomatoes,whole peeled san marzano tomatoes,DISTINCT,high,,,,,"Crushed can versus whole peeled can, same as pair 0 with words reordered.",crushed|peeled|whole,true,"san marzano crushed tomatoes ~ whole peeled san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,san marzano crushed tomatoes,whole san marzano tomatoes,DISTINCT,high,,,,,Crushed versus whole — two different cans on the shelf.,crushed|whole,true,"san marzano crushed tomatoes ~ whole san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,san marzano whole peeled tomatoes,SYNONYM,medium,,,,,Canned 'San Marzano tomatoes' are sold as whole peeled; the same can satisfies either name.,peeled|whole,true,signature [peeled|whole] received DISTINCT + SYNONYM — san marzano tomatoes ~ san marzano whole peeled tomatoes => SYNONYM; san marzano tomatoes ~ whole peeled san marzano tomatoes => SYNONYM; tomato ~ whole peeled tomatoes => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,tomato,DISTINCT,high,,,,,Generic fresh tomato versus the named San Marzano product; a second purchase is required.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,whole peeled san marzano tomatoes,SYNONYM,medium,,,,,"Same can, one name simply spells out 'whole peeled'.",peeled|whole,true,signature [peeled|whole] received DISTINCT + SYNONYM — san marzano tomatoes ~ san marzano whole peeled tomatoes => SYNONYM; san marzano tomatoes ~ whole peeled san marzano tomatoes => SYNONYM; tomato ~ whole peeled tomatoes => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,san marzano tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,Same product; 'whole' is the default form San Marzanos are packed in.,whole,true,"same base, prep difference, received DISTINCT + SYNONYM — crushed san marzano tomatoes ~ san marzano tomatoes [crushed] => DISTINCT; san marzano crushed tomatoes ~ san marzano tomatoes [crushed] => DISTINCT; san marzano tomatoes ~ whole san marzano tomatoes [whole] => SYNONYM",,
RESIDUE,contradiction_flagged,tomato,san marzano whole peeled tomatoes,whole peeled tomatoes,DISTINCT,medium,,,,,San Marzano is a specific labeled product; a generic can of whole peeled tomatoes will not substitute for it as a purchase.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | san marzano whole peeled tomatoes ~ whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,confidence_medium,tomato,san marzano whole peeled tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,Canned whole San Marzanos are peeled; the two names buy the same can.,peeled,false,,,
RESIDUE,contradiction_flagged,tomato,tomato,whole canned tomatoes,DISTINCT,high,,,,,Fresh tomato versus a can of whole tomatoes — two purchases.,canned|whole,true,signature [canned|whole] received DISTINCT + SYNONYM — canned san marzano whole tomatoes ~ san marzano tomatoes => SYNONYM; canned whole san marzano tomatoes ~ san marzano tomatoes => SYNONYM; tomato ~ whole canned tomatoes => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,tomato,whole peeled tomatoes,DISTINCT,high,,,,,Fresh tomato versus a can of whole peeled tomatoes.,peeled|whole,true,signature [peeled|whole] received DISTINCT + SYNONYM — san marzano tomatoes ~ san marzano whole peeled tomatoes => SYNONYM; san marzano tomatoes ~ whole peeled san marzano tomatoes => SYNONYM; tomato ~ whole peeled tomatoes => DISTINCT,,
RESIDUE,confidence_medium,tomato,whole canned tomatoes,whole peeled tomatoes,SYNONYM,medium,,,,,Canned whole tomatoes are sold peeled; both names buy the same can.,canned|peeled,true,,,
RESIDUE,contradiction_flagged,tomato,whole peeled san marzano tomatoes,whole peeled tomatoes,DISTINCT,medium,,,,,Named San Marzano can versus a generic whole peeled can — different products on the shelf.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | whole peeled san marzano tomatoes ~ whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,confidence_medium,tomato,whole peeled san marzano tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,Same can; 'peeled' is implicit for canned whole San Marzanos.,peeled,false,,,
RESIDUE,contradiction_flagged,vinegar,rice vinegar,rice wine vinegar,SYNONYM,high,,,,,'Rice wine vinegar' is the common alternate label for rice vinegar; same bottle on the shelf.,wine,false,signature [wine] received DISTINCT + SYNONYM — rice vinegar ~ rice wine vinegar => SYNONYM; white vinegar ~ white wine vinegar => DISTINCT,,
RESIDUE,confidence_medium,vinegar,white cane vinegar,white vinegar,DISTINCT,medium,,,,,"White cane vinegar is fermented from sugarcane (a specialty bottle), while plain white vinegar is distilled grain/corn vinegar — different products requiring a separate purchase.",cane,false,,,
RESIDUE,contradiction_flagged,vinegar,white vinegar,white wine vinegar,DISTINCT,high,,,,,Distilled white vinegar and wine-based white wine vinegar are separate products with different flavor and acidity; second purchase needed.,wine,false,signature [wine] received DISTINCT + SYNONYM — rice vinegar ~ rice wine vinegar => SYNONYM; white vinegar ~ white wine vinegar => DISTINCT,,
RESIDUE,confidence_medium,zucchini,reserved zucchini flesh,zucchini,COMPONENT,medium,zucchini,0.5,cup,true,"Reserved flesh is the interior scooped out of a zucchini (e.g., when hollowing for stuffing); buying zucchini yields it with knife work, no second purchase. The shell remains usable, so it co-harvests with other parts of the same squash.",flesh|reserved,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,san marzano whole peeled tomatoes,tomato,DISTINCT,high,,,,,Fresh tomato versus a can of whole peeled San Marzanos.,marzano|peeled|san|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned whole peeled tomatoes,diced tomatoes,DISTINCT,high,,,,,Canned diced versus canned whole peeled are two different cans.,canned|diced|peeled|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,green bell pepper,red bell pepper,DISTINCT,high,,,,,"Different colored bell peppers, like red versus yellow onion.",green|red,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned fire-roasted diced tomatoes,fire-roasted diced tomatoes,SYNONYM,high,,,,,"'Fire-roasted diced tomatoes' is the same can, 'canned' merely stated.",canned,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,"red onion, thinly sliced",yellow onion,DISTINCT,high,,,,,Red versus yellow onion — two different purchases.,red|sliced|thinly|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned san marzano whole peeled tomatoes,whole peeled san marzano tomatoes,SYNONYM,high,,,,,"Identical product, words reordered.",canned,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,"red onion, thinly sliced","white onion, diced",DISTINCT,high,,,,,Red versus white onion — two different purchases; cut form is irrelevant.,diced|red|sliced|thinly|white,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,tomato,tomato passata,DISTINCT,high,,,,,"Passata is a manufactured strained bottle, not something extracted from a fresh tomato you own.",passata,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned fire-roasted diced tomatoes,crushed fire-roasted tomatoes,DISTINCT,high,,,,,Fire-roasted diced and fire-roasted crushed are two different cans.,canned|crushed|diced,true,,,
SPOTCHECK,auto_accepted_spot_check,sugar,palm sugar,sugar,DISTINCT,high,,,,,"Palm sugar is a separate specialty product, not white granulated sugar.",palm,false,,,
SPOTCHECK,auto_accepted_spot_check,allium,garlic head,head of garlic,SYNONYM,high,,,,,Pure word-order variant of the same purchase: one bulb of garlic.,(identical),false,,,
SPOTCHECK,auto_accepted_spot_check,allium,medium yellow onion,yellow onion,SYNONYM,high,,,,,Same product; 'medium' is only a size qualifier.,medium,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned diced tomatoes,canned diced tomatoes with green chiles,DISTINCT,high,,,,,Plain diced tomatoes and diced tomatoes with green chiles are two different cans; the chile version must be bought separately.,chili|green,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,crushed tomatoes,fire-roasted crushed tomatoes,DISTINCT,high,,,,,Fire-roasted crushed is a separate canned product from plain crushed.,fire|roasted,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,garlic,garlic powder,DISTINCT,high,,,,,Dried ground garlic powder is a separate spice-aisle purchase from fresh garlic.,powder,true,,,
SPOTCHECK,auto_accepted_spot_check,sugar,dark brown sugar,white sugar,DISTINCT,high,,,,,Two different products requiring two purchases.,brown|dark|white,false,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,"green bell pepper, diced",red bell pepper,DISTINCT,high,,,,,Green and red bell peppers are different produce items.,diced|green|red,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned crushed tomatoes,crushed tomatoes,SYNONYM,high,,,,,'Crushed tomatoes' is always the canned product.,canned,true,,,
SPOTCHECK,auto_accepted_spot_check,nut_seed,crushed roasted peanuts,peanuts,DISTINCT,high,,,,,Roasted and crushed is a different processed product from plain peanuts.,crushed|roasted,true,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,"black pepper, ground",ground black pepper,SYNONYM,high,,,,,Same phrase reordered.,(identical),false,,,
SPOTCHECK,auto_accepted_spot_check,allium,large yellow onion,red onion,DISTINCT,high,,,,,Red onion and yellow onion are explicitly different products.,large|red|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,fresh tomatoes,whole canned tomatoes,DISTINCT,high,,,,,Fresh produce vs canned tomatoes: second purchase required.,canned|fresh|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,"red onion, thinly sliced",white onion,DISTINCT,high,,,,,Red and white onions are different products requiring separate purchases.,red|sliced|thinly|white,false,,,
SPOTCHECK,auto_accepted_spot_check,allium,"yellow onions, finely diced","yellow onions, thinly sliced",SYNONYM,high,,,,,Finely diced vs thinly sliced yellow onions are the same product with different knife work.,diced|finely|sliced|thinly,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,condensed tomato soup,tomato,DISTINCT,high,,,,,"Condensed soup is a manufactured can, not obtainable from a tomato.",condensed|soup,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,crushed fire-roasted tomatoes,tomato,DISTINCT,high,,,,,Canned fire-roasted crushed product versus the fresh fruit; separate purchases.,crushed|fire|roasted,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,crushed fire-roasted tomatoes,fire-roasted diced tomatoes,DISTINCT,high,,,,,"Crushed versus diced cut style is a different can, even with the same fire-roasted treatment.",crushed|diced,true,,,
SPOTCHECK,auto_accepted_spot_check,nut_seed,black sesame seeds,toasted sesame seeds,DISTINCT,high,,,,,Different seed color and a different processing state; two separate purchases.,black|toasted,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,yellow onion,"yellow onions, finely diced",SYNONYM,high,,,,,"Whole yellow onion vs finely diced yellow onions: identical purchase, differing only in prep instruction.",diced|finely,false,,,
