rank,category,parent_dish,dish,primary_axis,cross_axis_used,axis_note,short_of_target,short_reason
134,Seafood,Fried Shrimp,Panko-Crusted Fried Shrimp with Cocktail Sauce and Coleslaw,preparation,false,"Fried shrimp has genuine latitude in its coating, seasoning, and fry style — panko-crusted, beer-battered, and cornmeal-fried are meaningfully different plates a person would choose between.",false,
134,Seafood,Fried Shrimp,Beer-Battered Fried Shrimp with Tartar Sauce and Seasoned Fries,preparation,false,"Fried shrimp has genuine latitude in its coating, seasoning, and fry style — panko-crusted, beer-battered, and cornmeal-fried are meaningfully different plates a person would choose between.",false,
134,Seafood,Fried Shrimp,Cornmeal-Fried Shrimp with Remoulade and Hush Puppies,preparation,false,"Fried shrimp has genuine latitude in its coating, seasoning, and fry style — panko-crusted, beer-battered, and cornmeal-fried are meaningfully different plates a person would choose between.",false,
135,Seafood,Grilled Shrimp Skewers,Garlic Butter Grilled Shrimp Skewers with Crusty Bread and Lemon,preparation,false,"Grilled shrimp skewers have real latitude in marinade, seasoning, and what they're served over or alongside, making preparation the natural axis for genuine variation.",false,
135,Seafood,Grilled Shrimp Skewers,Smoky Chipotle Grilled Shrimp Skewers with Cilantro-Lime Rice and Grilled Corn,preparation,false,"Grilled shrimp skewers have real latitude in marinade, seasoning, and what they're served over or alongside, making preparation the natural axis for genuine variation.",false,
135,Seafood,Grilled Shrimp Skewers,Teriyaki Grilled Shrimp Skewers with Steamed Jasmine Rice and Cucumber Salad,preparation,false,"Grilled shrimp skewers have real latitude in marinade, seasoning, and what they're served over or alongside, making preparation the natural axis for genuine variation.",false,
136,Seafood,Shrimp and Grits,Lowcountry Shrimp and Grits,preparation,false,"Shrimp and grits has real latitude in both the shrimp preparation (sauce, seasoning, aromatics) and the grits themselves (cheese, plain, enriched), making preparation the natural axis for distinct dinners.",false,
136,Seafood,Shrimp and Grits,Cajun Shrimp and Cheesy Grits,preparation,false,"Shrimp and grits has real latitude in both the shrimp preparation (sauce, seasoning, aromatics) and the grits themselves (cheese, plain, enriched), making preparation the natural axis for distinct dinners.",false,
136,Seafood,Shrimp and Grits,Smoky Bacon and Shrimp over Stone-Ground Grits,preparation,false,"Shrimp and grits has real latitude in both the shrimp preparation (sauce, seasoning, aromatics) and the grits themselves (cheese, plain, enriched), making preparation the natural axis for distinct dinners.",false,
137,Asian-American,Shrimp Fried Rice,Classic Soy-Butter Shrimp Fried Rice,preparation,false,"Shrimp fried rice has real latitude in seasoning profile and aromatics — soy-based, spicy, or egg-forward preparations produce genuinely different dinners.",false,
137,Asian-American,Shrimp Fried Rice,Spicy Garlic Shrimp Fried Rice,preparation,false,"Shrimp fried rice has real latitude in seasoning profile and aromatics — soy-based, spicy, or egg-forward preparations produce genuinely different dinners.",false,
137,Asian-American,Shrimp Fried Rice,Pineapple Shrimp Fried Rice,preparation,false,"Shrimp fried rice has real latitude in seasoning profile and aromatics — soy-based, spicy, or egg-forward preparations produce genuinely different dinners.",false,
138,Asian-American,Shrimp Stir-Fry,Garlic-Ginger Shrimp Stir-Fry with Snap Peas and Bell Pepper,preparation,false,"Shrimp stir-fry has real latitude in its sauce profile and vegetable mix, which genuinely changes what a person eats while keeping the core dish — wok-cooked shrimp with vegetables — intact.",false,
138,Asian-American,Shrimp Stir-Fry,Spicy Szechuan Shrimp Stir-Fry with Broccoli and Dried Chilies,preparation,false,"Shrimp stir-fry has real latitude in its sauce profile and vegetable mix, which genuinely changes what a person eats while keeping the core dish — wok-cooked shrimp with vegetables — intact.",false,
138,Asian-American,Shrimp Stir-Fry,Honey-Soy Shrimp Stir-Fry with Bok Choy and Mushrooms,preparation,false,"Shrimp stir-fry has real latitude in its sauce profile and vegetable mix, which genuinely changes what a person eats while keeping the core dish — wok-cooked shrimp with vegetables — intact.",false,
139,Seafood,Fish and Chips,Classic Beer-Battered Fish and Chips,preparation,false,"Fish and chips has real latitude in how the fish is battered and fried, and the chips can vary in style, giving genuine wardrobe options without changing the dish's identity.",false,
139,Seafood,Fish and Chips,Panko-Crusted Fish and Chips with Malt Vinegar Slaw,preparation,false,"Fish and chips has real latitude in how the fish is battered and fried, and the chips can vary in style, giving genuine wardrobe options without changing the dish's identity.",false,
139,Seafood,Fish and Chips,Spiced Cornmeal Fish and Chips with Remoulade,preparation,false,"Fish and chips has real latitude in how the fish is battered and fried, and the chips can vary in style, giving genuine wardrobe options without changing the dish's identity.",false,
140,Seafood,Tuna Steak (Seared),Seared Tuna Steak with Sesame-Ginger Slaw and Steamed Jasmine Rice,accompaniment,false,"A properly seared tuna steak has one correct form — high-heat sear, rare center — so versions are best distinguished by what completes the plate.",false,
140,Seafood,Tuna Steak (Seared),Seared Tuna Steak with Roasted Asparagus and Lemon-Caper Butter,accompaniment,false,"A properly seared tuna steak has one correct form — high-heat sear, rare center — so versions are best distinguished by what completes the plate.",false,
140,Seafood,Tuna Steak (Seared),"Seared Tuna Steak with Avocado, Tomato, and Herb Salad",accompaniment,false,"A properly seared tuna steak has one correct form — high-heat sear, rare center — so versions are best distinguished by what completes the plate.",false,
141,Casseroles/Bakes,Lobster Mac and Cheese,Classic Creamy Lobster Mac and Cheese,preparation,false,"Lobster mac and cheese has real latitude in its cheese blend, richness, and finishing style — these choices produce genuinely different dinners while keeping the dish's identity intact.",false,
141,Casseroles/Bakes,Lobster Mac and Cheese,Crispy Breadcrumb-Topped Lobster Mac and Cheese,preparation,false,"Lobster mac and cheese has real latitude in its cheese blend, richness, and finishing style — these choices produce genuinely different dinners while keeping the dish's identity intact.",false,
141,Casseroles/Bakes,Lobster Mac and Cheese,Sharp Cheddar and Gruyère Lobster Mac and Cheese,preparation,false,"Lobster mac and cheese has real latitude in its cheese blend, richness, and finishing style — these choices produce genuinely different dinners while keeping the dish's identity intact.",false,
142,Casseroles/Bakes,Buffalo Chicken Mac and Cheese,Classic Buffalo Chicken Mac and Cheese,preparation,false,"The dish has real latitude in heat level, cheese blend, and toppings while keeping its buffalo-chicken-mac identity intact.",false,
142,Casseroles/Bakes,Buffalo Chicken Mac and Cheese,Extra-Spicy Buffalo Chicken Mac and Cheese with Blue Cheese Crust,preparation,false,"The dish has real latitude in heat level, cheese blend, and toppings while keeping its buffalo-chicken-mac identity intact.",false,
142,Casseroles/Bakes,Buffalo Chicken Mac and Cheese,Smoky Buffalo Chicken Mac and Cheese with Crispy Bacon Breadcrumbs,preparation,false,"The dish has real latitude in heat level, cheese blend, and toppings while keeping its buffalo-chicken-mac identity intact.",false,
143,Casseroles/Bakes,Stovetop Mac and Cheese,Sharp Cheddar Stovetop Mac and Cheese,preparation,false,"Stovetop mac and cheese has real latitude in cheese blend, richness, and add-ins that produce genuinely different bowls — from a sharp classic to a smoky or spicy version.",false,
143,Casseroles/Bakes,Stovetop Mac and Cheese,Smoky Gouda Stovetop Mac and Cheese,preparation,false,"Stovetop mac and cheese has real latitude in cheese blend, richness, and add-ins that produce genuinely different bowls — from a sharp classic to a smoky or spicy version.",false,
143,Casseroles/Bakes,Stovetop Mac and Cheese,Spicy Pepper Jack Stovetop Mac and Cheese,preparation,false,"Stovetop mac and cheese has real latitude in cheese blend, richness, and add-ins that produce genuinely different bowls — from a sharp classic to a smoky or spicy version.",false,
144,Casseroles/Bakes,Chicken Tetrazzini,Classic Chicken Tetrazzini,preparation,false,"Chicken Tetrazzini has real latitude in its sauce profile, mix-ins, and topping, which meaningfully change what you're eating while keeping the core casserole identity intact.",false,
144,Casseroles/Bakes,Chicken Tetrazzini,Chicken Tetrazzini with Mushrooms and White Wine,preparation,false,"Chicken Tetrazzini has real latitude in its sauce profile, mix-ins, and topping, which meaningfully change what you're eating while keeping the core casserole identity intact.",false,
144,Casseroles/Bakes,Chicken Tetrazzini,Sun-Dried Tomato and Spinach Chicken Tetrazzini,preparation,false,"Chicken Tetrazzini has real latitude in its sauce profile, mix-ins, and topping, which meaningfully change what you're eating while keeping the core casserole identity intact.",false,
145,Casseroles/Bakes,King Ranch Chicken Casserole,Classic King Ranch Chicken Casserole,preparation,false,"King Ranch Chicken has real latitude in its heat level, sauce base, and layering ingredients while keeping its Tex-Mex casserole identity intact.",false,
145,Casseroles/Bakes,King Ranch Chicken Casserole,Smoky Green Chile King Ranch Chicken Casserole,preparation,false,"King Ranch Chicken has real latitude in its heat level, sauce base, and layering ingredients while keeping its Tex-Mex casserole identity intact.",false,
145,Casseroles/Bakes,King Ranch Chicken Casserole,Spicy King Ranch Chicken Casserole,preparation,false,"King Ranch Chicken has real latitude in its heat level, sauce base, and layering ingredients while keeping its Tex-Mex casserole identity intact.",false,
146,Casseroles/Bakes,Hamburger Helper-Style Beef and Noodles,Cheesy Beef and Egg Noodles,preparation,false,"The sauce flavor and seasoning profile is the natural wardrobe for this dish — the same ground beef and pasta base can be dressed as cheesy, tomato-based, or stroganoff-style, each producing a genuinely different dinner.",false,
146,Casseroles/Bakes,Hamburger Helper-Style Beef and Noodles,Tomato and Beef Pasta Skillet,preparation,false,"The sauce flavor and seasoning profile is the natural wardrobe for this dish — the same ground beef and pasta base can be dressed as cheesy, tomato-based, or stroganoff-style, each producing a genuinely different dinner.",false,
146,Casseroles/Bakes,Hamburger Helper-Style Beef and Noodles,Beef Stroganoff Noodle Skillet,preparation,false,"The sauce flavor and seasoning profile is the natural wardrobe for this dish — the same ground beef and pasta base can be dressed as cheesy, tomato-based, or stroganoff-style, each producing a genuinely different dinner.",false,
147,Casseroles/Bakes,Tater Tot Casserole (Hotdish),Classic Ground Beef and Cream of Mushroom Hotdish,preparation,false,"The filling layer is where real variety lives — different proteins, vegetables, and sauces produce genuinely different dinners while the tater tot crust stays intact.",false,
147,Casseroles/Bakes,Tater Tot Casserole (Hotdish),Cheesy Chicken and Broccoli Tater Tot Casserole,preparation,false,"The filling layer is where real variety lives — different proteins, vegetables, and sauces produce genuinely different dinners while the tater tot crust stays intact.",false,
147,Casseroles/Bakes,Tater Tot Casserole (Hotdish),"Sausage, Pepper, and Cheddar Tater Tot Bake",preparation,false,"The filling layer is where real variety lives — different proteins, vegetables, and sauces produce genuinely different dinners while the tater tot crust stays intact.",false,
148,Casseroles/Bakes,Enchilada Casserole,Beef and Red Chile Enchilada Casserole,preparation,false,"Enchilada casserole has real latitude in its filling and sauce — beef with red sauce, chicken with green sauce, and a bean-and-cheese vegetarian build are genuinely different dinners that home cooks actually make.",false,
148,Casseroles/Bakes,Enchilada Casserole,Chicken and Green Chile Enchilada Casserole,preparation,false,"Enchilada casserole has real latitude in its filling and sauce — beef with red sauce, chicken with green sauce, and a bean-and-cheese vegetarian build are genuinely different dinners that home cooks actually make.",false,
148,Casseroles/Bakes,Enchilada Casserole,Black Bean and Cheese Enchilada Casserole,preparation,false,"Enchilada casserole has real latitude in its filling and sauce — beef with red sauce, chicken with green sauce, and a bean-and-cheese vegetarian build are genuinely different dinners that home cooks actually make.",false,
149,Casseroles/Bakes,Chicken Broccoli Rice Casserole,Creamy Chicken Broccoli Rice Casserole,preparation,false,"The sauce base, seasoning profile, and topping vary meaningfully across home versions, producing genuinely different dinners while keeping the chicken-broccoli-rice identity intact.",false,
149,Casseroles/Bakes,Chicken Broccoli Rice Casserole,Cheesy Chicken Broccoli Rice Casserole,preparation,false,"The sauce base, seasoning profile, and topping vary meaningfully across home versions, producing genuinely different dinners while keeping the chicken-broccoli-rice identity intact.",false,
149,Casseroles/Bakes,Chicken Broccoli Rice Casserole,Herb-Roasted Chicken Broccoli Rice Casserole,preparation,false,"The sauce base, seasoning profile, and topping vary meaningfully across home versions, producing genuinely different dinners while keeping the chicken-broccoli-rice identity intact.",false,
150,Casseroles/Bakes,Poppy Seed Chicken Casserole,Classic Poppy Seed Chicken Casserole with Buttery Cracker Crust,preparation,false,"The casserole's topping, sauce base, and mix-ins have genuine latitude — buttery cracker crust versus breadcrumb, cream of chicken versus sour cream–based sauce, and add-ins like broccoli or wild rice meaningfully change what lands on the plate.",false,
150,Casseroles/Bakes,Poppy Seed Chicken Casserole,Poppy Seed Chicken and Broccoli Casserole,preparation,false,"The casserole's topping, sauce base, and mix-ins have genuine latitude — buttery cracker crust versus breadcrumb, cream of chicken versus sour cream–based sauce, and add-ins like broccoli or wild rice meaningfully change what lands on the plate.",false,
150,Casseroles/Bakes,Poppy Seed Chicken Casserole,Poppy Seed Chicken and Wild Rice Casserole,preparation,false,"The casserole's topping, sauce base, and mix-ins have genuine latitude — buttery cracker crust versus breadcrumb, cream of chicken versus sour cream–based sauce, and add-ins like broccoli or wild rice meaningfully change what lands on the plate.",false,
151,Casseroles/Bakes,Beef Taco Casserole,Layered Tortilla Beef Taco Casserole,preparation,false,"Beef taco casserole has real latitude in its layering base and topping — tortillas vs. chips vs. rice underneath, and how the top is finished, produce genuinely different dinners.",false,
151,Casseroles/Bakes,Beef Taco Casserole,Crushed Tortilla Chip Beef Taco Casserole,preparation,false,"Beef taco casserole has real latitude in its layering base and topping — tortillas vs. chips vs. rice underneath, and how the top is finished, produce genuinely different dinners.",false,
151,Casseroles/Bakes,Beef Taco Casserole,Mexican Rice Beef Taco Casserole,preparation,false,"Beef taco casserole has real latitude in its layering base and topping — tortillas vs. chips vs. rice underneath, and how the top is finished, produce genuinely different dinners.",false,
152,Casseroles/Bakes,Chicken Enchilada Casserole,Red Sauce Chicken Enchilada Casserole,preparation,false,"The sauce, cheese profile, and layering style give this casserole genuine latitude — green vs. red sauce and creamy vs. straight enchilada builds produce meaningfully different dinners.",false,
152,Casseroles/Bakes,Chicken Enchilada Casserole,Green Chile Chicken Enchilada Casserole,preparation,false,"The sauce, cheese profile, and layering style give this casserole genuine latitude — green vs. red sauce and creamy vs. straight enchilada builds produce meaningfully different dinners.",false,
152,Casseroles/Bakes,Chicken Enchilada Casserole,Creamy White Chicken Enchilada Casserole,preparation,false,"The sauce, cheese profile, and layering style give this casserole genuine latitude — green vs. red sauce and creamy vs. straight enchilada builds produce meaningfully different dinners.",false,
153,Casseroles/Bakes,Sausage and Rice Casserole,Smoked Sausage and Rice Casserole with Bell Peppers and Cajun Seasoning,preparation,false,"The sausage type, seasoning profile, and supporting ingredients (vegetables, broth, cheese) vary meaningfully across versions, producing genuinely different dinners while keeping the one-dish casserole identity intact.",false,
153,Casseroles/Bakes,Sausage and Rice Casserole,"Italian Sausage and Rice Casserole with Tomatoes, Spinach, and Mozzarella",preparation,false,"The sausage type, seasoning profile, and supporting ingredients (vegetables, broth, cheese) vary meaningfully across versions, producing genuinely different dinners while keeping the one-dish casserole identity intact.",false,
153,Casseroles/Bakes,Sausage and Rice Casserole,Breakfast Sausage and Rice Casserole with Cheddar and Cream of Mushroom,preparation,false,"The sausage type, seasoning profile, and supporting ingredients (vegetables, broth, cheese) vary meaningfully across versions, producing genuinely different dinners while keeping the one-dish casserole identity intact.",false,
154,Mexican/Tex-Mex,Pork Carnitas Plate,"Pork Carnitas Bowl with Cilantro-Lime Rice, Black Beans, and Pico de Gallo",accompaniment,false,Carnitas has one correct form — pork slow-cooked and crisped — so versions differ by what fills and completes the bowl around it.,false,
154,Mexican/Tex-Mex,Pork Carnitas Plate,"Pork Carnitas Bowl with Spanish Rice, Pinto Beans, Roasted Corn, and Salsa Verde",accompaniment,false,Carnitas has one correct form — pork slow-cooked and crisped — so versions differ by what fills and completes the bowl around it.,false,
154,Mexican/Tex-Mex,Pork Carnitas Plate,"Pork Carnitas Bowl with Cauliflower Rice, Pickled Red Onions, Avocado, and Chipotle Crema",accompaniment,false,Carnitas has one correct form — pork slow-cooked and crisped — so versions differ by what fills and completes the bowl around it.,false,
155,Mexican/Tex-Mex,Chicken Tinga,Chicken Tinga Tostadas with Pickled Jalapeños and Crema,accompaniment,false,Chicken Tinga is a well-defined dish — chipotle-braised shredded chicken — with one correct form; what changes meaningfully is how it's served and what completes the plate.,false,
155,Mexican/Tex-Mex,Chicken Tinga,Chicken Tinga Tacos with Avocado Salsa and Cotija,accompaniment,false,Chicken Tinga is a well-defined dish — chipotle-braised shredded chicken — with one correct form; what changes meaningfully is how it's served and what completes the plate.,false,
155,Mexican/Tex-Mex,Chicken Tinga,Chicken Tinga Rice Bowls with Black Beans and Pico de Gallo,accompaniment,false,Chicken Tinga is a well-defined dish — chipotle-braised shredded chicken — with one correct form; what changes meaningfully is how it's served and what completes the plate.,false,
156,Mexican/Tex-Mex,Beef Barbacoa,Beef Barbacoa Tacos with Pickled Red Onions and Cilantro-Lime Rice,accompaniment,false,"Beef barbacoa has one correct form — slow-braised beef with dried chiles, cumin, and cloves — and its real variety comes from how it is served and what completes the plate.",false,
156,Mexican/Tex-Mex,Beef Barbacoa,"Beef Barbacoa Burrito Bowl with Black Beans, Pico de Gallo, and Cotija",accompaniment,false,"Beef barbacoa has one correct form — slow-braised beef with dried chiles, cumin, and cloves — and its real variety comes from how it is served and what completes the plate.",false,
156,Mexican/Tex-Mex,Beef Barbacoa,"Beef Barbacoa Plate with Warm Flour Tortillas, Refried Beans, and Roasted Salsa Verde",accompaniment,false,"Beef barbacoa has one correct form — slow-braised beef with dried chiles, cumin, and cloves — and its real variety comes from how it is served and what completes the plate.",false,
157,Mexican/Tex-Mex,Chile Verde (Pork),New Mexico-Style Chile Verde,preparation,false,"Chile verde has real latitude in its green chile base, heat level, and braising approach — these produce genuinely different bowls a cook would choose between.",false,
157,Mexican/Tex-Mex,Chile Verde (Pork),Tomatillo and Roasted Poblano Chile Verde,preparation,false,"Chile verde has real latitude in its green chile base, heat level, and braising approach — these produce genuinely different bowls a cook would choose between.",false,
157,Mexican/Tex-Mex,Chile Verde (Pork),Smoky Chipotle Chile Verde,preparation,false,"Chile verde has real latitude in its green chile base, heat level, and braising approach — these produce genuinely different bowls a cook would choose between.",false,
158,Mexican/Tex-Mex,Chicken Chimichangas,Classic Chicken Chimichangas with Red Chile Sauce and Sour Cream,preparation,false,"Chimichangas have real latitude in their filling seasoning, cheese, and sauce — the fried burrito wrapper stays constant but the inside and finish vary meaningfully.",false,
158,Mexican/Tex-Mex,Chicken Chimichangas,Green Chile and Chicken Chimichangas with Salsa Verde,preparation,false,"Chimichangas have real latitude in their filling seasoning, cheese, and sauce — the fried burrito wrapper stays constant but the inside and finish vary meaningfully.",false,
158,Mexican/Tex-Mex,Chicken Chimichangas,Smoky Chipotle Chicken Chimichangas with Queso and Pico de Gallo,preparation,false,"Chimichangas have real latitude in their filling seasoning, cheese, and sauce — the fried burrito wrapper stays constant but the inside and finish vary meaningfully.",false,
159,Mexican/Tex-Mex,Beef Chimichangas,Classic Beef and Bean Chimichangas with Sour Cream and Salsa,preparation,false,"The chimichanga's filling, seasoning, and toppings have real latitude while the deep-fried burrito identity stays fixed.",false,
159,Mexican/Tex-Mex,Beef Chimichangas,Green Chile Beef Chimichangas with Tomatillo Sauce and Cotija,preparation,false,"The chimichanga's filling, seasoning, and toppings have real latitude while the deep-fried burrito identity stays fixed.",false,
159,Mexican/Tex-Mex,Beef Chimichangas,Smoky Beef and Rice Chimichangas with Chipotle Cream and Pickled Jalapeños,preparation,false,"The chimichanga's filling, seasoning, and toppings have real latitude while the deep-fried burrito identity stays fixed.",false,
160,Mexican/Tex-Mex,Chicken Tostadas,Crispy Chicken Tostadas with Refried Beans and Salsa Roja,preparation,false,"Chicken tostadas have real latitude in how the chicken is seasoned and built — the toppings, sauces, and chicken preparation genuinely change what you eat.",false,
160,Mexican/Tex-Mex,Chicken Tostadas,Shredded Chipotle Chicken Tostadas with Avocado and Pickled Jalapeños,preparation,false,"Chicken tostadas have real latitude in how the chicken is seasoned and built — the toppings, sauces, and chicken preparation genuinely change what you eat.",false,
160,Mexican/Tex-Mex,Chicken Tostadas,Grilled Chicken Tostadas with Black Bean Spread and Mango Salsa,preparation,false,"Chicken tostadas have real latitude in how the chicken is seasoned and built — the toppings, sauces, and chicken preparation genuinely change what you eat.",false,
161,Mexican/Tex-Mex,Tamales (Pork),Red Chile Pork Tamales,preparation,false,"Pork tamales have real latitude in the filling and sauce — red chile, green chile, and salsa verde represent genuinely different dinners a home cook would choose between.",false,
161,Mexican/Tex-Mex,Tamales (Pork),Green Chile Pork Tamales,preparation,false,"Pork tamales have real latitude in the filling and sauce — red chile, green chile, and salsa verde represent genuinely different dinners a home cook would choose between.",false,
161,Mexican/Tex-Mex,Tamales (Pork),Salsa Verde Pork Tamales,preparation,false,"Pork tamales have real latitude in the filling and sauce — red chile, green chile, and salsa verde represent genuinely different dinners a home cook would choose between.",false,
162,Mexican/Tex-Mex,Beef Taquitos,Classic Shredded Beef Taquitos with Salsa Verde and Sour Cream,preparation,false,"Beef taquitos have real latitude in the beef filling's seasoning and preparation style, making that the natural source of distinct versions.",false,
162,Mexican/Tex-Mex,Beef Taquitos,Smoky Chipotle Beef Taquitos with Avocado Crema,preparation,false,"Beef taquitos have real latitude in the beef filling's seasoning and preparation style, making that the natural source of distinct versions.",false,
162,Mexican/Tex-Mex,Beef Taquitos,Picadillo Beef Taquitos with Pico de Gallo,preparation,false,"Beef taquitos have real latitude in the beef filling's seasoning and preparation style, making that the natural source of distinct versions.",false,
163,Mexican/Tex-Mex,Chicken Flautas,Chicken Flautas with Guacamole and Mexican Rice,accompaniment,false,Chicken flautas have one correct form — shredded chicken rolled tight in a tortilla and fried crisp — so the versions differ by what's served alongside to complete the plate.,false,
163,Mexican/Tex-Mex,Chicken Flautas,Chicken Flautas with Salsa Verde and Refried Beans,accompaniment,false,Chicken flautas have one correct form — shredded chicken rolled tight in a tortilla and fried crisp — so the versions differ by what's served alongside to complete the plate.,false,
163,Mexican/Tex-Mex,Chicken Flautas,"Chicken Flautas with Crema, Shredded Cabbage Slaw, and Pico de Gallo",accompaniment,false,Chicken flautas have one correct form — shredded chicken rolled tight in a tortilla and fried crisp — so the versions differ by what's served alongside to complete the plate.,false,
164,Mexican/Tex-Mex,Carne Asada Plate,"Carne Asada Plate with Mexican Rice, Charro Beans, and Grilled Scallions",accompaniment,false,"Carne asada has one correct form — thin-cut beef marinated in citrus and spices, grilled over high heat — so versions differ by what completes the plate alongside it.",false,
164,Mexican/Tex-Mex,Carne Asada Plate,"Carne Asada Plate with Street Corn, Avocado Slices, and Warm Flour Tortillas",accompaniment,false,"Carne asada has one correct form — thin-cut beef marinated in citrus and spices, grilled over high heat — so versions differ by what completes the plate alongside it.",false,
164,Mexican/Tex-Mex,Carne Asada Plate,"Carne Asada Plate with Roasted Poblano Peppers, Refried Beans, and Pickled Red Onions",accompaniment,false,"Carne asada has one correct form — thin-cut beef marinated in citrus and spices, grilled over high heat — so versions differ by what completes the plate alongside it.",false,
165,Mexican/Tex-Mex,Fajita Bowls,"Chicken Fajita Bowl with Cilantro-Lime Rice, Peppers and Onions, Black Beans, and Pico de Gallo",preparation,false,"The protein and seasoning profile are the wardrobe for a fajita bowl — chicken, steak, and shrimp each produce a genuinely different dinner with distinct flavor and texture.",false,
165,Mexican/Tex-Mex,Fajita Bowls,"Steak Fajita Bowl with Seasoned Rice, Charred Peppers and Onions, Guacamole, and Chipotle Crema",preparation,false,"The protein and seasoning profile are the wardrobe for a fajita bowl — chicken, steak, and shrimp each produce a genuinely different dinner with distinct flavor and texture.",false,
165,Mexican/Tex-Mex,Fajita Bowls,"Shrimp Fajita Bowl with Cilantro-Lime Rice, Sautéed Peppers and Onions, Corn Salsa, and Avocado Crema",preparation,false,"The protein and seasoning profile are the wardrobe for a fajita bowl — chicken, steak, and shrimp each produce a genuinely different dinner with distinct flavor and texture.",false,
166,Mexican/Tex-Mex,Elote-Style Chicken Bowls,"Grilled Chicken and Charred Corn Bowl with Cotija, Chili-Lime Crema, and Cilantro Rice",preparation,false,"The elote topping and chicken can be prepared in meaningfully different ways (grilled, roasted, spiced) that change the character of the bowl, and the base can shift between rice, greens, or grains while keeping the dish's identity intact.",false,
166,Mexican/Tex-Mex,Elote-Style Chicken Bowls,"Chipotle-Roasted Chicken Bowl with Street Corn Salsa, Black Beans, and Cilantro-Lime Rice",preparation,false,"The elote topping and chicken can be prepared in meaningfully different ways (grilled, roasted, spiced) that change the character of the bowl, and the base can shift between rice, greens, or grains while keeping the dish's identity intact.",false,
166,Mexican/Tex-Mex,Elote-Style Chicken Bowls,"Spiced Chicken Bowl over Romaine with Elote Toppings, Pickled Jalapeños, and Avocado",preparation,false,"The elote topping and chicken can be prepared in meaningfully different ways (grilled, roasted, spiced) that change the character of the bowl, and the base can shift between rice, greens, or grains while keeping the dish's identity intact.",false,
167,Mexican/Tex-Mex,Birria Tacos,Beef Birria Tacos with Consommé,preparation,false,"Birria tacos have real latitude in the protein and the preparation style of the braise and consommé, which meaningfully changes what ends up in the taco.",false,
167,Mexican/Tex-Mex,Birria Tacos,Goat Birria Tacos with Consommé,preparation,false,"Birria tacos have real latitude in the protein and the preparation style of the braise and consommé, which meaningfully changes what ends up in the taco.",false,
167,Mexican/Tex-Mex,Birria Tacos,Chicken Birria Tacos with Consommé,preparation,false,"Birria tacos have real latitude in the protein and the preparation style of the braise and consommé, which meaningfully changes what ends up in the taco.",false,
168,Chicken,Baked Chicken Drumsticks,BBQ-Glazed Baked Drumsticks,preparation,false,"Drumsticks are a blank canvas that takes well to very different seasoning and glaze approaches, each producing a genuinely different dinner.",false,
168,Chicken,Baked Chicken Drumsticks,Crispy Garlic-Herb Baked Drumsticks,preparation,false,"Drumsticks are a blank canvas that takes well to very different seasoning and glaze approaches, each producing a genuinely different dinner.",false,
168,Chicken,Baked Chicken Drumsticks,Honey-Soy Baked Drumsticks,preparation,false,"Drumsticks are a blank canvas that takes well to very different seasoning and glaze approaches, each producing a genuinely different dinner.",false,
169,Chicken,BBQ Chicken Drumsticks,Classic Smoky BBQ Drumsticks with Cornbread and Coleslaw,preparation,false,"BBQ drumsticks have real latitude in sauce style, heat level, and cooking method, producing genuinely different eating experiences.",false,
169,Chicken,BBQ Chicken Drumsticks,Honey-Glazed BBQ Drumsticks with Roasted Corn and Baked Beans,preparation,false,"BBQ drumsticks have real latitude in sauce style, heat level, and cooking method, producing genuinely different eating experiences.",false,
169,Chicken,BBQ Chicken Drumsticks,Spicy Chipotle BBQ Drumsticks with Pickled Jalapeño Slaw and Grilled Corn,preparation,false,"BBQ drumsticks have real latitude in sauce style, heat level, and cooking method, producing genuinely different eating experiences.",false,
170,Chicken,Chicken and Waffles,Southern Fried Chicken and Buttermilk Waffles,preparation,false,"Chicken and waffles has genuine latitude in both the chicken preparation and the waffle style, producing meaningfully different dinners — the combination itself is the identity, and both halves of it can be dressed differently.",false,
170,Chicken,Chicken and Waffles,Nashville Hot Chicken and Honey Waffles,preparation,false,"Chicken and waffles has genuine latitude in both the chicken preparation and the waffle style, producing meaningfully different dinners — the combination itself is the identity, and both halves of it can be dressed differently.",false,
170,Chicken,Chicken and Waffles,Crispy Chicken Sandwich and Belgian Waffle,preparation,false,"Chicken and waffles has genuine latitude in both the chicken preparation and the waffle style, producing meaningfully different dinners — the combination itself is the identity, and both halves of it can be dressed differently.",false,
171,Chicken,Nashville Hot Chicken,Nashville Hot Chicken with Classic Coleslaw and Pickled Okra,accompaniment,false,Nashville Hot Chicken has a fixed identity — spicy cayenne-paste-fried chicken served on white bread with pickles — so versions differ by what rounds out the plate alongside it.,false,
171,Chicken,Nashville Hot Chicken,Nashville Hot Chicken with Pimento Mac and Cheese and Dill Pickles,accompaniment,false,Nashville Hot Chicken has a fixed identity — spicy cayenne-paste-fried chicken served on white bread with pickles — so versions differ by what rounds out the plate alongside it.,false,
171,Chicken,Nashville Hot Chicken,Nashville Hot Chicken with Baked Beans and Sweet Corn Bread,accompaniment,false,Nashville Hot Chicken has a fixed identity — spicy cayenne-paste-fried chicken served on white bread with pickles — so versions differ by what rounds out the plate alongside it.,false,
